TotalFile:5302	PakTime:2012-12-17 22:0:18	PakTimeSave:50cf2572	CRC:56714245
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
2150	6ffbd1eb	2008-1-21 15:10:6	\setting\map\map_info\baihutangerceng_yang_1\trap\to_exit.txt	455	158	4	b569193e
2151	6fff11e1	2007-8-23 18:59:56	\setting\map\map_info\hanshangucha\npc\area3.txt	2253	989	4	3cd55939
2152	7003155e	2011-3-31 13:33:9	\setting\map\map_info\xiaoyaogu_lv7\trap\86_trap1.txt	531	174	4	794f4749
2153	70035f39	2008-5-25 23:39:45	\setting\kin\kingame\room03\fixindex.txt	133	96	4	3dba384a
2154	700d84c0	2008-5-24 20:35:16	\setting\map\map_info\menpaijingjichang\trap\qiecuochangrukou_1.txt	153	78	4	1a3a3975
2155	70169a04	2008-3-17 16:11:30	\setting\map\map_info\qingluodao\npc\daneizongguan.txt	55	55	0	5d7d11f
2156	701b3569	2008-5-24 15:16:4	\setting\map\map_info\talin_2_trxz\npc\tianrenxizuo.txt	279	161	4	292f238a
2157	701e0f4b	2007-10-24 17:55:12	\setting\map\map_info\huaishuishazhou\npc\area8.txt	713	377	4	618c58d3
2158	7023bc06	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm19.txt	727	235	4	e2af9364
2159	70367f69	2010-12-16 12:29:21	\setting\factionbattle\zhenying8.txt	37	37	0	2701f590
2160	703f4fda	2010-12-16 21:21:7	\setting\mission\castlefight\trap\npc_trap_up.txt	224	135	4	9ad97aff
2161	7040b894	2010-9-17 15:47:22	\setting\item\001\zhenyuansetting\gensetting.txt	478	182	4	a64d740
2162	70425e12	2012-12-13 20:5:53	\setting\event\jieri\201212_xmas\dalifu\trap_tree7.txt	481	133	4	72254878
2163	7043b24d	2012-9-29 17:15:52	\setting\map\map_info\linanfu\npc\deng2a.txt	83	72	4	b306fc73
2164	704d3255	2010-9-9 10:24:41	\setting\task\treasuremap2\bainiantianlao\level_2\award_2.txt	67	63	4	ea2cbe7d
2165	70578917	2010-9-17 14:18:48	\setting\map\map_info\yelangjiuxu\trap\to_molongdianfeng1.txt	363	130	4	1fb1894c
2166	70738bcb	2009-10-23 11:56:43	\setting\mission\dragonboat\random.txt	2438	1029	4	90215b8f
2167	707b175a	2010-9-9 10:24:41	\setting\task\treasuremap2\damogucheng\npc\npc_level_2.txt	153	113	4	90b3b4e2
2168	708491ad	2008-11-11 18:17:7	\setting\npc\droprate\droprate009_jingying.txt	1624	528	4	9a5f7860
2169	709f4e7b	2009-1-4 10:1:51	\setting\map\map_info\wulinleitai_yangzhou\info.txt	352	254	4	987159b
2170	70a93c4e	2007-6-9 12:56:47	\setting\map\map_info\yuanshisenlin_2_shinei\npc\tianwangwushi.txt	83	62	4	8d9f1786
2171	70a993cd	2009-6-21 20:16:1	\setting\map\map_info\chaoshengge\trap\to_exit564.txt	195	98	4	c1fae37f
2172	70acf1da	2009-6-9 11:53:20	\setting\map\map_info\huanggongdadian_1\trap\to_exit568.txt	195	98	4	c1fae37f
2173	70add5a4	2008-6-26 21:33:25	\setting\obj\moneyobj.txt	62	58	4	6ca0cc1f
2174	70b8ea6e	2008-5-25 23:39:46	\setting\kin\kingame\room26\obstacletrap.txt	147	101	4	3a0c8210
2175	70bc6c1f	2010-9-17 11:54:45	\setting\map\map_info\yueyaquan\info.txt	3189	849	4	186906cd
2176	70c92766	2008-11-13 18:53:18	\setting\npc\droprate\treasuremap\level3\wanhuagu_blackbear.txt	99	99	0	2b133674
2177	70d36c71	2012-4-26 16:58:54	\setting\npc\droprate\baihutang\xiaoguai_2.txt	962	403	4	3d455e4a
2178	70d73867	2012-12-12 15:44:13	\setting\task\treasuremapex\mapinfo\damogucheng\trap\to_lock.txt	125	76	4	7e21d573
2179	70d8706c	2009-6-9 15:51:23	\setting\map\map_info\hanshangucha\info.txt	2944	940	4	24250ed8
2180	70ec3be6	2008-5-24 15:17:18	\setting\map\map_info\yanziwu_1_dshd\npc\jinguoshibing.txt	237	128	4	557c331f
2181	70efdbb9	2008-6-27 21:57:52	\setting\event\manager\readme\readme_event.txt	668	370	4	e0e48857
2182	70f9953a	2009-1-4 9:57:14	\setting\map\map_info\menpaijingjichang_wudang\info.txt	1331	431	4	5fd94502
2183	71080797	2010-9-17 14:18:47	\setting\map\map_info\shihunwuming1\trap\to_taohuayuan1.txt	349	123	4	5d6b0e7a
2184	710bc69c	2007-6-9 12:55:27	\setting\map\map_info\longhuhuanjing_1_shinei\npc\tianlongmenchuanren.txt	153	96	4	fdffa2ea
2185	7119bdf3	2009-1-4 9:56:44	\setting\map\map_info\menpaijingjichang_cuiyan\info.txt	1331	432	4	d05ae86b
2186	7123d527	2010-12-16 12:29:21	\setting\factionbattle\baoxiang6.txt	313	141	4	f5a3fa78
2187	712a7b87	2009-1-4 10:0:39	\setting\map\map_info\tianwaitian\info.txt	721	375	4	d3cb799f
2188	714171c5	2008-12-19 17:58:31	\setting\map\map_info\xiaoyaogu_lv2\trap\20_Trap_1.txt	265	129	4	2d55ad0e
2189	714570fa	2010-9-9 10:24:41	\setting\task\treasuremap2\qianqionggongfuben\npc\enemy_3_box.txt	26	26	0	c7bb60d9
2190	714ace69	2010-9-17 10:47:34	\setting\map\map_info\fenmingtangchen1\trap\to_fuliudong1.txt	349	123	4	5d6b0e7a
2191	71674dc4	2011-3-24 16:12:58	\setting\map\map_info\loulangucheng\info.txt	2291	461	4	b2b0d8c2
2192	716937ca	2008-8-29 16:53:50	\setting\map\map_info\funiushanhoushan\npc\louluo.txt	390	249	4	466daa06
2193	717d76a8	2007-6-11 23:19:5	\setting\player\logset.ini	317	161	4	ad08e7ab
2194	717e9ee8	2011-11-1 22:18:2	\setting\task\primer\grass.txt	83	60	4	1b640e4d
2195	71915260	2007-9-28 16:21:22	\setting\map\map_info\jiangeshudao\npc\qianyuanshouwei.txt	181	127	4	317f0f63
2196	71a457c3	2008-5-16 12:0:11	\setting\map\map_info\juyanze\npc\zhayingbing.txt	727	409	4	858f2a29
2197	71acdc12	2008-4-8 17:16:26	\setting\map\map_info\jianxingfeng\npc\xueyuan.txt	223	137	4	e62e1a40
2198	71b3dc7b	2011-7-7 17:35:11	\setting\map\map_info\shigushuyuan\trap\trap_5th_right.txt	209	104	4	bb11c86e
2199	71b662a3	2009-1-4 10:6:22	\setting\map\map_info\zhaofudating\info.txt	486	323	4	49bdeb4b
2200	71ba8830	2010-9-17 14:18:48	\setting\npc\droprate\gaojidadao\ziyuan.txt	401	221	4	5db76bf2
2201	71c3a5a0	2012-8-30 9:12:14	\setting\item\001\equip\general\helm.txt	25137	3042	4	10a0d5e6
2202	71d13497	2007-8-23 18:59:57	\setting\map\map_info\jianmenguan\trap\to_jiangeshudao.txt	503	165	4	a20d3e52
2203	71d1ae5d	2010-9-17 10:47:34	\setting\map\map_info\baiyuetanmei2\trap\to_dayutai2.txt	363	130	4	e6b5f4ca
2204	71d69778	2011-3-24 16:12:58	\setting\map\map_info\loulangucheng\trap\safe_2_out_2.txt	559	207	4	8926b913
2205	71dc58d0	2008-3-25 0:44:11	\setting\map\map_info\dasanguan\trap\to_jianzhong.txt	139	74	4	3c6792a8
2206	71e66870	2008-3-17 20:52:45	\setting\map\map_info\jinguohuangling_2\npc\area1.txt	1609	747	4	b1247cc1
2207	7201482b	2012-12-12 15:44:13	\setting\task\treasuremapex\mapinfo\damogucheng\trap\to_finalboss.txt	223	111	4	524ff47c
2208	720899b6	2008-10-10 21:16:59	\setting\event\manager\2008_event\gameopentest\yanhua_dropitem.txt	96	96	0	a8a90216
2209	721989cd	2012-5-30 15:39:17	\setting\map\map_info\elunheyuan\trap\kehandazhang_enter2.txt	545	200	4	256c08a
2210	723634a2	2008-12-19 22:46:6	\setting\map\map_info\yueyaquan\trap\to_kunlunpai.txt	391	138	4	3e32575c
2211	72425771	2011-10-14 17:47:4	\setting\item\001\extern\value\equip_starlevel_value.txt	43907	5044	4	af952ed8
2212	724b0843	2011-3-25 11:13:21	\setting\boss\xoyogame\3197.ini	183	145	4	6e8b355e
2213	72566f47	2010-12-16 12:29:21	\setting\factionbattle\baoxiang7.txt	313	151	4	4fb14748
2214	725786cb	2009-1-4 10:14:12	\setting\npc\droprate\renwudiaoluo\jindi_lv1.txt	186	130	4	9d888969
2215	726c9b6d	2010-1-30 23:14:33	\setting\map\map_info\hl_wanghou\trap\trap_in_stage_3.txt	195	90	4	5db78206
2216	727c57e4	2010-9-9 10:24:41	\setting\task\treasuremap2\damogucheng\level_1\award_1.txt	80	69	4	5ad6e50b
2217	72a80380	2008-5-22 16:16:23	\setting\battle\map\shangu\dajiang3.txt	68	60	4	263e8d1b
2218	72ac1fe9	2011-10-11 15:32:6	\setting\boss\cangbaotu\yiyangshiguangdian\9611_helper.ini	100	100	0	b23d58c
2219	72afeba9	2009-6-20 17:57:48	\setting\map\map_info\qinshihuangling_2\trap\trap_f3_1.txt	349	140	4	c5d29c3
2220	72bc396b	2010-9-17 14:18:47	\setting\map\map_info\wangukuliang\trap\to_sanxiazhandao.txt	349	123	4	5d6b0e7a
2221	72c5c1f6	2007-6-9 12:56:42	\setting\map\map_info\yuanshisenlin_1\trap\to_nanyibuluo.txt	601	199	4	dbd262e
2222	72e18d4e	2008-7-25 17:45:54	\setting\boss\KinEctype\worldboss\gaoshixian.ini	851	327	4	7750a8eb
2223	72e8da9a	2008-5-22 16:16:23	\setting\battle\map\xibei\daying3yewai.txt	893	423	4	caea31f4
2224	730a6bd8	2010-10-22 15:34:2	\setting\map\map_info\beautyhero\info.txt	1267	414	4	f8c8df1
2225	7326a47d	2009-1-4 9:49:23	\setting\map\map_info\changgemen_cefang2\info.txt	692	353	4	580c7d27
2226	73299b47	2012-9-5 22:46:22	\setting\map\map_info\hupanzhulin_1\info.txt	5580	1448	4	a2d6985e
2227	732aa031	2007-6-9 12:56:38	\setting\map\map_info\yanziwu_2\trap\to_yanziwu_3.txt	503	168	4	68f107f7
2228	733d6ad7	2008-1-21 15:10:8	\setting\pvp\map\chuanrudian_pk.txt	96	81	4	5438d2
2229	7350b502	2008-8-29 16:55:23	\setting\map\map_info\funiushanjunying1\npc\huyuan.txt	117	93	4	72b68cd4
2230	7363bfea	2011-5-4 15:49:47	\setting\item\001\equipprefix.txt	84	84	0	95bd51d2
2231	73685e71	2008-12-15 18:33:39	\setting\map\map_info\taohuayuan\npc\area3.txt	2673	1116	4	ce20b345
2232	7377440b	2008-12-15 18:33:36	\setting\map\map_info\fuliudong\trap\to_yelangjiuxu.txt	405	142	4	bcea147e
2233	73792c0e	2008-10-24 15:47:10	\setting\map\map_info\yuanshisenlin_2\npc\yirendaoke.txt	643	335	4	734014f5
2234	737e2bf1	2012-3-10 20:29:56	\setting\task\armycamp\elunheyuan\muhualisoldier_born.txt	445	234	4	9445e5fb
2235	73a90f1f	2009-6-20 17:57:47	\setting\map\map_info\qinshihuangling_1\trap\trap_safe_in_3.txt	405	161	4	9ae28b20
2236	73b4dcb2	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_gen132.txt	55	55	0	f15f79f1
2237	73c4007b	2010-4-9 21:21:14	\setting\event\jieri\20100501_laborday\npc_soldier121.txt	423	233	4	79d2ef1c
2238	73eab770	2007-8-23 18:59:56	\setting\map\map_info\caishiji\trap\to_jiuyixi.txt	377	139	4	183876e2
2239	73f1e9fd	2009-1-4 9:48:45	\setting\map\map_info\baihutangyiceng_xi_1\info.txt	378	287	4	aa9f14d3
2240	73f5a88c	2007-10-12 18:41:37	\setting\map\map_info\jiangeshudao\npc\area3.txt	1917	837	4	3109c3db
2241	7407cde3	2008-12-19 22:45:45	\setting\map\map_info\funiushan\trap\to_huanghelou.txt	503	165	4	b2014861
2242	740b4b96	2012-12-12 15:44:14	\setting\task\treasuremapex\maplist\6starmaps.txt	253	222	4	6f697bbd
2243	740d143f	2007-12-22 22:8:32	\setting\item\001\equip\effect.txt	962	395	4	5ddb53b0
2244	740d210d	2007-8-13 20:55:16	\setting\map\map_info\luweidang_1\trap\to_qingluodao.txt	349	137	4	eb3ee10a
2245	7410c86a	2007-10-24 17:55:12	\setting\map\map_info\huaishuishazhou\npc\area7.txt	713	376	4	d7ff9712
2246	74121cac	2007-6-9 12:55:2	\setting\map\map_info\hupanzhulin_2\trap\to_hupanzhulin_3.txt	363	130	4	b9fd1633
2247	74195140	2012-2-8 19:16:38	\setting\event\jieri\201202_loverday\npcpos.txt	1381	618	4	b399af95
2248	7427a684	2007-6-9 12:56:48	\setting\map\map_info\yuanshisenlin_2_shinei\trap\to_exit8.txt	279	131	4	43903f8e
2249	74417d2b	2012-4-26 16:58:54	\setting\npc\droprate\baihutang\xiaoguai_1.txt	962	401	4	7430747d
2250	74550309	2008-7-4 18:51:8	\setting\boss\75boss_shui\xiaobin_fuzhi.ini	267	219	4	62af7e66
2251	7458ceb0	2010-4-9 21:21:14	\setting\event\jieri\20100501_laborday\npc_soldier120.txt	433	244	4	6dbad193
2252	74677828	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm18.txt	461	158	4	cd669521
2253	74710a56	2011-7-28 23:45:10	\setting\boss\chinesevalentine\lengqingjue.ini	1263	519	4	2d9b59ac
2254	74851a44	2012-12-13 20:5:53	\setting\event\jieri\201212_xmas\dalifu\trap_tree6.txt	481	134	4	10c4d19f
2255	74976b4b	2008-10-24 14:57:50	\setting\map\map_info\liansaizhunbeichang\npc\zhunbeichangguanyuan.txt	69	65	4	4c444039
2256	74a59d77	2008-7-25 17:45:54	\setting\boss\KinEctype\worldboss\xingbutou.ini	851	327	4	7750a8eb
2257	74afcc6a	2009-6-20 17:57:47	\setting\map\map_info\qinshihuangling_1\trap\trap_safe_in_2.txt	419	172	4	d5884ea6
2258	74bcbe66	2008-5-22 16:16:23	\setting\battle\map\shangu\dajiang1.txt	73	64	4	10392997
2259	74ce2a32	2012-8-30 9:12:19	\setting\task\treasuremap2\biluogu\level2\award_2.txt	80	69	4	5ad6e50b
2260	74d57840	2010-9-9 10:24:41	\setting\task\treasuremap2\damogucheng\npc\npc_level_1.txt	181	124	4	a6e2f9a8
2261	7503a1ac	2008-4-15 14:12:10	\setting\map\map_info\pengliguze\npc\area4.txt	1664	791	4	b7a84cb3
2262	75108c24	2011-12-15 17:28:3	\setting\fuben\comfubenType.txt	112	108	4	30c9c23
2263	751a97c3	2008-3-25 0:46:12	\setting\map\map_info\qingluodao\npc\zhantiewei.txt	97	73	4	81c9436e
2264	753389eb	2008-9-27 14:30:42	\setting\map\map_info\funiushanhoushan\npc\yehua.txt	119	91	4	ef97b4a3
2265	7558eb29	2010-12-16 12:29:21	\setting\factionbattle\zhenying6.txt	37	37	0	b508c9b8
2266	7578064e	2010-9-9 10:24:41	\setting\task\treasuremap2\bainiantianlao\level_2\award_1.txt	69	66	4	a3e0cc39
2267	75787678	2007-10-12 20:51:48	\setting\map\map_info\fengxiangfu\trap\to_juyanze.txt	433	155	4	3a9c4ea
2268	75802bc4	2012-12-13 20:5:53	\setting\event\jieri\201212_xmas\dalifu\star_trap.txt	1660	585	4	b8032442
2269	75a4b9c1	2008-5-25 23:39:46	\setting\kin\kingame\room28\fixindex.txt	85	85	0	b94d165e
2270	75a6c5c2	2008-5-25 23:39:46	\setting\kin\kingame\room14\diftrap.txt	295	161	4	bd5e69ab
2271	75aa97bc	2012-9-29 17:15:53	\setting\map\map_info\chengdufu\npc\chou2a.txt	27	27	0	ff027bcd
2272	75c4048c	2007-9-13 12:20:11	\setting\map\map_info\linanfu_shinei\trap\to_taihouqiusuo.txt	139	74	4	8c4f4082
2273	75c789ee	2012-9-29 17:15:54	\setting\map\map_info\yangzhoufu\npc\chou2b.txt	139	107	4	efd27696
2274	75ce3e60	2008-12-15 18:33:37	\setting\map\map_info\jianjudong\trap\to_liangshanpo.txt	130	74	4	4fe42b77
2275	75dc02bf	2008-10-16 18:46:17	\setting\boss\95boss_huo.ini	1124	416	4	6da47980
2276	75dce296	2009-1-4 9:54:24	\setting\map\map_info\linanfu_jiangxue\info.txt	494	333	4	e5d9b5e9
2277	75dfd81d	2008-5-22 16:16:34	\setting\map\map_info\zhanchang_shangu_fengxiang\trap\houying3_daying3_2.txt	405	185	4	c3ac7e48
2278	760c51df	2012-3-10 20:29:55	\setting\map\map_info\elunheyuan\trap\houying_zhangai2.txt	503	181	4	5b8a71ee
2279	761f666b	2008-3-12 22:39:52	\setting\map\map_info\hanshuigudu\npc\guanbing.txt	307	194	4	39d5600d
2280	7622aff7	2007-8-13 20:55:15	\setting\map\map_info\jiangeshudao\trap\to_jianmenguan.txt	419	141	4	6f23fee6
2281	7629cf48	2011-10-11 15:32:6	\setting\boss\cangbaotu\yiyangshiguangdian\9661_nalanzhen.ini	2259	345	4	951fa939
2282	762edf4b	2012-12-14 17:56:59	\setting\event\jieri\201112_xmas\walknpcroute.txt	2057	910	4	4552a93c
2283	764a6601	2008-5-25 23:39:45	\setting\kin\kingame\room02\obstacletrap.txt	97	71	4	8e2ae00f
2284	764b9102	2012-9-5 22:46:21	\setting\map\map_info\jiulaofeng\info.txt	4514	1314	4	cd70da92
2285	764d2d94	2008-5-9 11:46:20	\setting\map\map_info\jiuyixi\npc\wudujiaodizi.txt	573	324	4	fb21f40
2286	76587c72	2008-5-25 23:39:45	\setting\kin\kingame\room06\diftrap.txt	323	184	4	ab6dab7d
2287	765d42b6	2011-7-7 17:35:11	\setting\map\map_info\shigushuyuan\trap\trap_7th.txt	181	95	4	3913a26f
2288	7666092b	2008-5-24 15:2:42	\setting\map\map_info\heilongtan\npc\tulong.txt	559	287	4	3886b95c
2289	766bfccf	2008-9-27 14:30:42	\setting\map\map_info\funiushanhoushan\npc\wangmingtu.txt	125	86	4	ef2fe878
2290	767407a6	2009-1-4 10:4:9	\setting\map\map_info\yinsuo\info.txt	745	374	4	7c6c63cc
2291	767483ff	2009-12-31 14:5:32	\setting\mission\gbwlls\league_award\award_session_1_lv1.txt	1179	400	4	df3f7550
2292	7674c22d	2012-9-17 12:14:7	\setting\map\map_info\yanziwu_1\trap\to_yewai.txt	897	374	4	c7d4b3f7
2293	767e8bf0	2012-9-29 17:15:54	\setting\map\map_info\yangzhoufu\npc\honghua.txt	97	79	4	80ec2ff1
2294	767e9041	2008-5-24 15:16:4	\setting\map\map_info\talin_2_trxz\npc\shaolindiziz.txt	83	68	4	c90126ca
2295	76832549	2010-12-16 12:29:21	\setting\factionbattle\zhenying7.txt	37	36	4	63728b60
2296	76998c8b	2009-1-4 9:56:29	\setting\map\map_info\mangshedong\info.txt	708	382	4	8468493f
2297	76ab4091	2008-3-25 0:47:30	\setting\map\waypoint.txt	7702	3092	4	bffdafcc
2298	76ce2246	2012-12-12 15:44:14	\setting\task\treasuremapex\mapinfo\minlingtingyuan\npc\no6girl.txt	251	154	4	c164f062
2299	76ddaf2b	2008-12-15 18:33:39	\setting\map\map_info\taohuayuan\npc\area2.txt	2743	1150	4	46a1acfd
2300	76dfce60	2009-1-4 10:4:52	\setting\map\map_info\yuanshisenlin_2_jtm\info.txt	442	320	4	2634a11b
2301	76ea56ca	2010-7-8 16:49:34	\setting\misc\datarecord.txt	2870	989	4	f5ab078a
2302	76f026f3	2010-9-17 10:47:34	\setting\map\map_info\afanggongfeixu\trap\to_xueluomenhe2.txt	363	129	4	6ef6cb68
2303	770bb53d	2009-1-4 10:4:32	\setting\map\map_info\yuanshisenlin_2_dshkgl\info.txt	463	320	4	2ef44261
2304	774027ee	2008-6-5 15:42:36	\setting\item\001\extern\value\magic_combine.txt	8165	1585	4	cbed26b4
2305	774f1298	2007-8-13 20:55:15	\setting\map\map_info\jiangeshudao\npc\area2.txt	2253	979	4	b0bb531c
2306	7759e403	2008-1-28 19:58:18	\setting\map\map_info\bianjingfu\trap\to_yunzhongzhen.txt	247	105	4	b8d32482
2307	775cd4a0	2010-8-31 11:14:27	\setting\map\map_info\zhanchang_pingyuan_fengxiang\trap\daying1_yewai.txt	2197	739	4	d963e7d8
2308	775f7fbf	2008-10-24 19:27:22	\setting\item\001\extern\refine\refinerequire.txt	171	92	4	bb03262
2309	776da284	2007-6-9 12:55:38	\setting\map\map_info\qingluodao\npc\shenmilvke.txt	83	65	4	bd07d210
2310	778bb0dc	2010-9-17 14:18:47	\setting\map\map_info\wangukuwang1\info.txt	459	323	4	ab30d822
2311	778c2463	2010-1-8 16:59:6	\setting\event\jieri\201001_springfrestival\huadeng\hd_bianjing.txt	683	400	4	7b4e034
2312	77927233	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_gen131.txt	55	53	4	4537b192
2313	7797b098	2008-7-25 12:47:12	\setting\task\merchant\random_npc.txt	2815	1054	4	d57d9ff9
2314	77988f04	2009-4-29 10:18:53	\setting\boss\cangbaotu\2769.ini	309	179	4	dd6bdeca
2315	77cb56a7	2008-7-8 10:3:22	\setting\map\map_info\huanghelou\npc\tianwangbangdizi.txt	125	92	4	1ad9f32d
2316	77f89b07	2010-12-16 12:29:21	\setting\factionbattle\baoxiang5.txt	313	152	4	7c219104
2317	78007045	2008-5-24 15:11:36	\setting\map\map_info\jiulaofeng_chxwsh\trap\to_jiulaofeng.txt	139	76	4	df9e178c
2318	780cd412	2008-1-21 15:10:6	\setting\map\map_info\baihutangerceng_yang_2\trap\to_exit.txt	455	158	4	b569193e
2319	7814f505	2008-8-21 11:28:13	\setting\map\map_info\huashan\trap\to_yonglezhen.txt	825	260	4	b56b4124
2320	78165109	2010-12-16 12:29:21	\setting\factionbattle\zhenying5.txt	37	37	0	700b9a71
2321	782ab489	2007-10-24 17:55:12	\setting\map\map_info\huaishuishazhou\npc\area6.txt	713	379	4	fce13faa
2322	78333400	2012-3-7 22:10:13	\setting\item\001\extern\change\exequipcastsetting.txt	722	437	4	3ae3eae1
2323	78338c56	2008-1-28 19:45:43	\setting\map\map_info\kunlunpai_shinei\info.txt	229	175	4	92bb7e25
2324	784d29ae	2009-6-20 17:57:57	\setting\npc\droprate\qinling\f1_leader.txt	278	179	4	66e8f205
2325	785e4d4c	2008-11-13 18:53:16	\setting\boss\cangbaotu\2767.ini	508	190	4	73e5b7c2
2326	78713e1b	2011-7-1 9:44:0	\setting\map\map_info\kuafuzhanchang_1\info.txt	965	396	4	cca77dc4
2327	7871a785	2012-9-5 22:46:21	\setting\map\map_info\baihuazhen_2\trap\to_peace.txt	125	72	4	6371b59a
2328	7879cb4c	2008-10-16 18:46:17	\setting\boss\95boss_mu.ini	892	364	4	49c1fdd4
2329	789eb63b	2008-6-18 21:19:37	\setting\map\map_info\damogucheng\npc\box.txt	111	91	4	69d48883
2330	78af233c	2009-1-4 10:5:51	\setting\map\map_info\zhanchang_baomingdian_song_yangzhou\info.txt	741	338	4	3788911d
2331	78b3232d	2012-9-29 17:15:53	\setting\map\map_info\bianjingfu\npc\deng2b.txt	106	90	4	57221973
2332	78ba245a	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm17.txt	517	180	4	94b390d7
2333	78ce0441	2009-10-23 11:56:36	\setting\map\map_info\longzhoubisaichang\info.txt	6079	688	4	d63c8c81
2334	78d1294b	2010-11-3 17:34:39	\setting\npc\droprate\guanfutongji\tongji_lv55.txt	1946	585	4	6ed61501
2335	78d8c676	2012-12-13 20:5:53	\setting\event\jieri\201212_xmas\dalifu\trap_tree5.txt	481	129	4	221468b3
2336	78f1bf66	2008-4-15 14:12:8	\setting\map\map_info\pengliguze\npc\area3.txt	1646	751	4	17c9d5b9
2337	790337c7	2010-12-16 12:29:21	\setting\factionbattle\baoxiang3.txt	613	245	4	c85f7962
2338	792c8b7f	2010-10-9 14:6:32	\setting\beautyhero\guanjunbaoxiang.txt	573	297	4	33ad6523
2339	793f72d6	2007-8-23 18:59:56	\setting\map\map_info\hanshangucha\trap\to_yangzhoufu.txt	699	229	4	a9c1b2e1
2340	79532e46	2008-5-25 23:39:46	\setting\kin\kingame\room24\fixindex.txt	63	63	0	c0d8cad9
2341	795fb140	2008-12-17 10:30:54	\setting\map\map_info\taohuayuan\npc\guchong2.txt	111	83	4	16f6d440
2342	7969a882	2012-3-6 23:21:23	\setting\map\map_info\luhegu\info.txt	229	175	4	92bb7e25
2343	79a32d49	2012-9-29 17:15:54	\setting\map\map_info\yangzhoufu\npc\chou2a.txt	83	74	4	e0df5713
2344	79a7921a	2012-8-30 9:12:9	\setting\map\map_info\qingluodao\trap\to_2ceng.txt	195	76	4	828d83cc
2345	79aae06b	2007-6-14 14:4:40	\setting\map\map_info\jiangeshudao_shinei\trap\to_xinshihouwu.txt	293	127	4	d7179a21
2346	79ac63b2	2010-4-8 18:25:54	\setting\chat\channelcfg.ini	644	203	4	789f6b66
2347	79ad8cc5	2009-6-20 17:57:47	\setting\map\map_info\qinshihuangling_1\trap\trap_safe_in_1.txt	391	152	4	c3b792aa
2348	79b2d5f9	2008-11-27 21:31:27	\setting\map\map_info\linanfu_zhuxi3\trap\to_linanfu.txt	247	105	4	d3f63b6a
2349	79c0d1f9	2008-5-22 16:16:36	\setting\map\map_info\zhanchang_shangu_xiangyang\trap\houying1_daying1_2.txt	364	164	4	3f4b7a64
2350	79d1b3e3	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\trap\to_rijian.txt	364	148	4	fc14cbd1
2351	79f168ea	2008-10-24 16:57:12	\setting\map\map_info\xiaoyaogu_lv4\trap\45_trap.txt	615	236	4	7b3b2ae6
2352	79fd60c4	2008-10-20 20:26:4	\setting\task\linktask\entity_finditem.txt	1926	502	4	24800456
2353	7a01a062	2009-12-25 17:29:52	\setting\mission\gbwlls\league_type\quatre.txt	1193	612	4	ff6df9fe
2354	7a0264d6	2012-9-7 16:46:33	\setting\map\map_info\huadengluan1\npc\chenghuadeng.txt	209	148	4	bfc93c32
2355	7a070fc4	2008-5-25 23:39:46	\setting\kin\kingame\room29\diftrap.txt	15	15	0	e5b7b959
2356	7a07cbb1	2008-3-25 0:43:46	\setting\map\map_info\baihuazhen_2\npc\duobaoren.txt	251	148	4	97774274
2357	7a086cb9	2007-6-9 12:54:11	\setting\map\map_info\baihuazhen_2\trap\to_qiushuangge.txt	111	63	4	841baf77
2358	7a1fc74a	2008-12-15 18:33:36	\setting\map\map_info\dayutai\trap\to_liangshanpo.txt	489	176	4	9cf6568e
2359	7a3f2c20	2008-11-13 18:53:16	\setting\boss\cangbaotu\2768.ini	388	174	4	5ad1df8b
2360	7a43bce5	2008-12-15 18:33:39	\setting\map\map_info\taohuayuan\npc\area1.txt	3793	1574	4	59354033
2361	7a5d9663	2008-5-24 15:16:4	\setting\map\map_info\talin_2_wyyj\trap\to_talin.txt	209	97	4	f015cb60
2362	7a60942d	2007-8-23 18:59:56	\setting\map\map_info\hanshangucha\trap\to_huqiujianchi.txt	265	107	4	7b5c86eb
2363	7a697225	2011-7-7 17:35:11	\setting\map\map_info\shigushuyuan\trap\trap_4th_left.txt	265	126	4	189ea7e7
2364	7a6b55bd	2011-3-24 16:12:58	\setting\map\map_info\loulangucheng\trap\safe_2_out_1.txt	447	166	4	df9aafd4
2365	7a6bb279	2009-1-4 10:6:13	\setting\map\map_info\zhanchang_xibei_fengxiang\info.txt	1251	398	4	591e0c1e
2366	7a770ca0	2008-10-27 15:47:42	\setting\map\map_info\mobeicaoyuan\trap\to_chilechuan.txt	349	126	4	81413e3b
2367	7a7da554	2008-9-27 10:16:25	\setting\map\map_info\linanfu_huifu\trap\huifu2trap.txt	391	140	4	5daabc81
2368	7a8c3ba0	2011-8-15 14:7:58	\setting\item\001\other\stone.txt	76589	6538	4	c5db720d
2369	7a8dd345	2009-1-4 9:54:15	\setting\map\map_info\linanfu_huoshao\info.txt	1184	507	4	2e8a5cb4
