Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
万花谷（2星）令牌	挑战万花谷	18	1	999	3	\image\item\other\scriptitem\wanhualingpai_tong.spr		32	凭此令牌可以闯入<color=gold>万花谷<color><color=red>2星难度<color>副本，从包万同旁的<color=gold>义军军需官<color>处选择“<color=green>藏宝图副本<color>”进入。<enter><color=yellow>右键点击藏宝图令牌兑换成该藏宝图挑战机会，往后每日可打开活动日历面板领取一次藏宝图机会。<color>		0	1	100	50000					treasure2_lingpai			1		4																				
万花谷（3星）令牌	挑战万花谷	18	1	999	4	\image\item\other\scriptitem\wanhualingpai_yin.spr		32	凭此令牌可以闯入<color=gold>万花谷<color><color=red>3星难度<color>副本，从包万同旁的<color=gold>义军军需官<color>处选择“<color=green>藏宝图副本<color>”进入。<enter><color=yellow>右键点击藏宝图令牌兑换成该藏宝图挑战机会，往后每日可打开活动日历面板领取一次藏宝图机会。<color>		0	1	100	50000					treasure2_lingpai			1		4																				
通用挑战令牌	挑战任意副本	18	1	1000	1	\image\item\other\scriptitem\jinsilingpai.spr		32	可以使用该令牌挑战任意内容藏宝图副本。<enter><color=yellow>右键点击藏宝图令牌兑换成该藏宝图挑战机会，往后每日可打开活动日历面板领取一次藏宝图机会。每周可领取2次通用挑战藏宝图次数。<color>		0	1	100	50000					treasure2_common			1																						
花晨月夕	花晨月夕	18	1	1001	1	\image\item\huodong\caiyunzhuiyue.spr		32	由嫦娥亲手制作的月饼，收集满3个后可在江津村或石鼓镇的后羿处上交。可获得大量经验，此种月饼每日可上交一次。<enter><color=gold>若有剩余，可右键点击品尝，获得绑定银两。<color><enter><color=green>但愿人长久，千里共婵娟。<color>		0	1	100	50000		1	0		yuebing2010			1																						
众星拱月	众星拱月	18	1	1002	1	\image\item\huodong\yuemanxilou.spr		32	由嫦娥亲手制作的月饼，收集满3个后可在江津村或石鼓镇的后羿处上交。可获得大量绑银，此种月饼每日可上交一次。<enter><color=gold>若有剩余，可右键点击品尝，获得绑定银两。<color><enter><color=green>身虽不至，然心向往之。<color>		0	1	100	50000		1	0		yuebing2010			1																						
风月无双	风月无双	18	1	1003	1	\image\item\huodong\canghaiyueming.spr		32	由嫦娥亲手制作的月饼，收集满3个后可在江津村或石鼓镇的后羿处上交。可获得一张<color=green>爱我中华卡<color>，此种月饼每日可上交一次。<enter><color=gold>若有剩余，可右键点击品尝，获得绑定银两。<color><enter><color=green>碧海青天夜夜心<color>		0	1	100	50000		1	0		yuebing2010			1																						
神州同乐烟花	神州同乐烟花	18	1	1004	1	\image\item\other\scriptitem\gongce_yanhua.spr		32	神州万里同欢乐，热情快乐的烟花。右键点击可获得经验，每人每天可使用五次，每个烟花可使用一次。<enter><color=gold>右键点击使用<color><enter><color=green>烟花可与他人分享<color>		0	1	1	50000		0	0		qingdian_yanhua			1		86400	150	1635	1636	1637																
爱我中华	爱我中华	18	1	1005	1	\image\item\huodong\jinzhoubaozhu.spr		32	普天同庆，爱我中华，庄严热情的烟花。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0					1																						
但愿人长久千里共婵娟	但愿人长久千里共婵娟	18	1	1006	1	\image\item\huodong\jinzhoubaozhu.spr		32	中秋佳节到，愿世间有情人能够团圆。但愿人长久，千里共婵娟。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0					1																						
欢乐神州	欢乐神州	18	1	1007	1	\image\item\huodong\jinzhoubaozhu.spr		32	神州万里同欢乐，热情唯美的烟花。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0					1																						
爱我中华集	爱我中华集	18	1	1008	1	\image\item\huodong\nianhuashoujice.spr		32	爱我中华活动收集册，将爱我中华卡鉴定后的地域列入本集。右键点击本道具，在10月9日-10月15日兑换奖励，收集的地域越多，获得奖励越丰厚。<enter><color=gold>右键点击查看详情<color>		0	1	1	50000		3	0		nationalcard_collection			1																						
爱我中华卡	爱我中华卡	18	1	1009	1	\image\item\huodong\minzuka_s.spr		32	消耗800点精活鉴定后自动收录到爱我中华集中。最终收集到的地域越多所获奖励越丰厚。注意：如果开出当天的福地，会有特别奖励！<enter><color=gold>右键点击使用<color><enter><color=green>爱我中华活动道具<color>		0	1	1	50000		1	0		nationalcard			1																						
神州卡	神州卡	18	1	1010	1	\image\item\other\xoyogame\jinka_guoguan.spr		32	运气真好，鉴定出了神州卡，必然得到未曾收集到的地域。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		shenshoucard			1																						
国庆面具箱	国庆面具箱	18	1	1011	1	\image\item\other\scriptitem\queshenbaoxiang.spr		32	国庆面具箱，内可开出可爱的<color=green>喜妞妞或福娃娃<color>。你一定会爱不释手哦！<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		mask_card_normal			1		9																				
热辣辣的礼包	热辣辣的礼包	18	1	1012	1	\image\item\other\scriptitem\shengdanlihe.spr		32	从欢乐神州篝火里捡出的热辣礼包，内有惊喜！<color=green>普天同庆，爱我中华<color><enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		randomitem			1		103																				
爱我中华黄金宝箱	爱我中华黄金宝箱	18	1	1013	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	你在爱我中华活动中表现完美，特此奖励！右键点击使用。<color=green>普天同庆，爱我中华<color><enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		randomitem			1		100																				
爱我中华白银宝箱	爱我中华白银宝箱	18	1	1013	2	\image\item\other\scriptitem\baiyinbaoxiang.spr		32	你在爱我中华活动中表现不俗，特此奖励！右键点击使用<color=green>普天同庆，爱我中华<color><enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		randomitem			1		101																				
爱我中华青铜宝箱	爱我中华青铜宝箱	18	1	1013	3	\image\item\other\scriptitem\qingtongbaoxiang.spr		32	你在爱我中华活动中表现不错，特此奖励！右键点击使用<color=green>普天同庆，爱我中华<color><enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		randomitem			1		102																				
古琴	古琴[藏宝图占位]	18	1	1014	1	\image\item\other\quest\quest_0123_s.spr		32	一把残旧的古琴，轻拂琴弦仍能发出丝丝幽怨的琴声。<enter><color=green>在大漠古城的天火祭坛中使用，可能会有意想不到的情况发生<color>。		0	1	1	0		0	0		old_zither2			1																						
黄药师的药剂	万花谷_黄药师的药剂	18	1	1015	1	\image\item\other\xoyogame\qicaixiandan.spr		32	万花谷黄药师制作的一份神秘药剂，据说服用之后可以有意想不到的效果！<enter><enter><color=orange>该物品只能在万花谷副本中使用。<color>		0	1	1	100		0	0		wanhuagu2_medicament			1																						
陈年女儿红	万花谷_陈年女儿红	18	1	1016	1	\image\item\other\medicine\food_212_s.spr		32	万花谷柳生夫妇送给你的一坛陈年女儿红，据说深居于谷中的一名和尚最喜欢此酒。<enter><enter><color=orange>该物品只能在万花谷副本中使用。<color>		0	1	1	100		0	0		wanhuagu2_drink			1																						
笛子	万花谷_笛子	18	1	1017	1	\image\item\other\quest\quest_0123_s.spr		32	从一个布袋里拿出的笛子，据说吹响后可以安抚任何自然间的猛兽。<enter><enter><color=orange>该物品只能在万花谷副本中使用。<color>		0	1	1	100		0	0		wanhuagu2_flute			1																						
古旧铁质宝箱	藏宝图奖励宝箱50	18	1	1018	1	\image\item\other\scriptitem\jianglibaoxiang_tie.spr		32	一个很旧的铁质箱子<color=gold>（50级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>经验、药材、玄晶、装备<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		104																				
普通铁质宝箱	藏宝图奖励宝箱60	18	1	1018	2	\image\item\other\scriptitem\jianglibaoxiang_tie.spr		32	一个很普通的铁质箱子<color=gold>（60级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>经验、药材、玄晶、装备<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		105																				
精致铁质宝箱	藏宝图奖励宝箱70	18	1	1018	3	\image\item\other\scriptitem\jianglibaoxiang_tie.spr		32	一个很精致的铁质箱子<color=gold>（70级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>经验、药材、玄晶、装备<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		106																				
古旧铜质宝箱	藏宝图奖励宝箱80	18	1	1018	4	\image\item\other\scriptitem\jianglibaoxiang_tong.spr		32	一个很旧的铜质箱子<color=gold>（80级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>经验、药材、玄晶、装备<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		107																				
普通铜质宝箱	藏宝图奖励宝箱90	18	1	1018	5	\image\item\other\scriptitem\jianglibaoxiang_tong.spr		32	一个很普通的铜质箱子<color=gold>（90级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>经验、药材、玄晶、装备<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		108																				
精致铜质宝箱	藏宝图奖励宝箱100	18	1	1018	6	\image\item\other\scriptitem\jianglibaoxiang_tong.spr		32	一个很精致的铜质箱子<color=gold>（100级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>经验、药材、玄晶、装备<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		109																				
普通银质宝箱	藏宝图奖励宝箱110	18	1	1018	7	\image\item\other\scriptitem\jianglibaoxiang_yin.spr		32	一个很普通的银质箱子<color=gold>（110级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>药材、玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		110																				
精致银质宝箱	藏宝图奖励宝箱120	18	1	1018	8	\image\item\other\scriptitem\jianglibaoxiang_yin.spr		32	一个很精致的银质箱子<color=gold>（120级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>药材、玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		111																				
黄金雕纹宝箱	藏宝图奖励宝箱130	18	1	1018	9	\image\item\other\scriptitem\jianglibaoxiang_jin.spr		32	一个璀璨耀眼的金质箱子<color=gold>（130级）<color>，是得悦舫的蒋一萍给你的奖励。<enter>打开有几率获得<color=gold>玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	50000					randomitem			1		112																				
藏宝图(1星)通用令牌	通用令牌	18	1	1019	1	\image\item\other\scriptitem\yixingtongyong.spr		32	从包万同旁的<color=gold>义军军需官<color>处选择“<color=green>藏宝图副本<color>”进入。可以使用该令牌挑战任意内容藏宝图副本。<enter><color=yellow>右键点击藏宝图令牌兑换成该藏宝图挑战机会，往后每日可打开活动日历面板领取一次藏宝图机会。每周可领取2次通用挑战藏宝图次数。<color>		0	1	100	50000					treasure2_common			1																						
藏宝图(2星)通用令牌	通用令牌	18	1	1019	2	\image\item\other\scriptitem\erxingtongyong.spr		32	从包万同旁的<color=gold>义军军需官<color>处选择“<color=green>藏宝图副本<color>”进入。可以使用该令牌挑战任意内容藏宝图副本。<enter><color=yellow>右键点击藏宝图令牌兑换成该藏宝图挑战机会，往后每日可打开活动日历面板领取一次藏宝图机会。每周可领取2次通用挑战藏宝图次数。<color>		0	1	100	50000					treasure2_common			1																						
藏宝图(3星)通用令牌	通用令牌	18	1	1019	3	\image\item\other\scriptitem\sanxingtongyong.spr		32	从包万同旁的<color=gold>义军军需官<color>处选择“<color=green>藏宝图副本<color>”进入。可以使用该令牌挑战任意内容藏宝图副本。<enter><color=yellow>右键点击藏宝图令牌兑换成该藏宝图挑战机会，往后每日可打开活动日历面板领取一次藏宝图机会。每周可领取2次通用挑战藏宝图次数。<color>		0	1	100	50000					treasure2_common			1																						
次级随机令牌盒	随机令牌	18	1	1020	1	\image\item\other\scriptitem\suijilingpaihe_tie.spr		32	打开可以随机获得藏宝图副本令牌		0	1	1	50000								1																						
初级随机令牌盒	随机令牌	18	1	1020	2	\image\item\other\scriptitem\suijilingpaihe_tong.spr		32	打开可以随机获得藏宝图副本令牌		0	1	1	50000								1																						
中级随机令牌盒	随机令牌	18	1	1020	3	\image\item\other\scriptitem\suijilingpaihe_yin.spr		32	打开可以随机获得藏宝图副本令牌		0	1	1	50000								1																						
高级随机令牌盒	随机令牌	18	1	1020	4	\image\item\other\scriptitem\suijilingpaihe_jin.spr		32	打开可以随机获得藏宝图副本令牌		0	1	1	50000								1																						
古琴[藏宝图占位]	古琴[藏宝图占位]	18	1	1021	1	\image\item\other\quest\quest_0123_s.spr		32	一把残旧的古琴，轻拂琴弦仍能发出丝丝幽怨的琴声。<enter><color=green>在大漠古城的天火祭坛中使用，可能会有意想不到的情况发生<color>。		0	1	1	0		0	0		old_zither2			1																						
中秋宝箱（但愿人长久）	中秋宝箱	18	1	1022	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	中秋宝箱，宝箱之中有丰厚奖励等待着你，祝你好运。		0	1	1	100000		1	1		randomitem			1		99																				
金珠玉翠	巾帼英雄赛	18	1	1023	1	\image\item\other\scriptitem\jinzhuyucui.spr		32	闪闪发光的金银珠宝，在<color=gold>巾帼英雄海选<color>期间可以赠送给您所支持的<color=gold>女玩家<color>！送给美女也有可能获得她的馈赠哦！<enter><color=gold>在临安丁丁处或者与女玩家组队赠送<color>		0	1	10000	50000		0	1		girl_vote_new_meigui		1	1																						
彤管	巾帼英雄赛	18	1	1024	1	\image\item\other\scriptitem\tongguan.spr		32	君如小夜依稀候，花颜醉悦若三秋。把金珠玉翠送给美女获得的回礼，打开能得到惊喜！<enter><color=gold>右键点击使用<color>		0	1	10000	50000		0	1		randomitem		1	1		117																				
昏暗封印	昏暗封印	18	1	1025	1	\image\item\other\scriptitem\hunanfengyin.spr		32	具有魔力的神秘物品。右键单击使用，可在战斗地图使用随机召唤出怪物。		0	1	1000	50000		4	1		wanted_hunanfengyin	callboss		1																						
昏暗封印·真元	昏暗封印	18	1	1025	2	\image\item\other\scriptitem\hunanfengyin.spr		32	具有魔力的神秘物品。右键单击使用，可在战斗地图使用随机召唤出<color=gold>七种真元BOSS中的一种<color>。		0	1	1000	50000		4	1		wanted_hunanfengyin1	callboss		1																						
封印残片（金）	封印残片（金）	18	1	1026	1	\image\item\other\scriptitem\fengyincanpian_jin.spr		32	杀死蚀月教徒时捡到的神秘物品。在刑部捕头处，用金、木、水、火、土五种封印残片消耗1200精活，可合成昏暗封印。		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
封印残片（木）	封印残片（木）	18	1	1026	2	\image\item\other\scriptitem\fengyincanpian_mu.spr		32	杀死蚀月教徒时捡到的神秘物品。在刑部捕头处，用金、木、水、火、土五种封印残片消耗1200精活，可合成昏暗封印。		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
封印残片（水）	封印残片（水）	18	1	1026	3	\image\item\other\scriptitem\fengyincanpian_shui.spr		32	杀死蚀月教徒时捡到的神秘物品。在刑部捕头处，用金、木、水、火、土五种封印残片消耗1200精活，可合成昏暗封印。		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
封印残片（火）	封印残片（火）	18	1	1026	4	\image\item\other\scriptitem\fengyincanpian_huo.spr		32	杀死蚀月教徒时捡到的神秘物品。在刑部捕头处，用金、木、水、火、土五种封印残片消耗1200精活，可合成昏暗封印。		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
封印残片（土）	封印残片（土）	18	1	1026	5	\image\item\other\scriptitem\fengyincanpian_tu.spr		32	杀死蚀月教徒时捡到的神秘物品。在刑部捕头处，用金、木、水、火、土五种封印残片消耗1200精活，可合成昏暗封印。		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
翡翠珠	翡翠珠	18	1	1027	1	\image\item\other\scriptitem\bailiandan.spr		32	极为珍贵的物品，晶体透明油脂光泽，此宝物可以在<color=gold>跨服联赛官员<color>处兑换奖励。		0	1	100	50000		0	0		feicuizhu			1																						
逍遥黑铁宝箱	逍遥谷奖励宝箱	18	1	1028	1	\image\item\other\scriptitem\heitiebaoxiang.spr		32	50~79级侠士参加<color=gold>普通<color>级别逍遥谷活动获得的奖励。<enter>打开有几率获得<color=gold>经验、玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	1800					randomitem			1		113																				
逍遥青铜宝箱	逍遥谷奖励宝箱	18	1	1028	2	\image\item\other\scriptitem\qingtongbaoxiang.spr		32	80级以上侠士参加<color=gold>普通<color>级别逍遥谷活动获得的奖励。<enter>打开有几率获得<color=gold>逍遥材料、玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	3100								1																						
逍遥白银宝箱	逍遥谷奖励宝箱	18	1	1028	3	\image\item\other\scriptitem\baiyinbaoxiang.spr		32	100级以上侠士参加<color=gold>困难<color>级别逍遥谷活动获得的奖励。<enter>打开有几率获得<color=gold>逍遥材料、玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	3900								1																						
逍遥黄金宝箱	逍遥谷奖励宝箱	18	1	1028	4	\image\item\other\scriptitem\huangjbaoxiang.spr		32	110级以上侠士参加<color=gold>传说<color>级别逍遥谷活动获得的奖励。<enter>打开有几率获得<color=gold>逍遥材料、玄晶<color>。<enter><enter><color=green>右键点击打开<color>		0	1	100	4000								1																						
黄金材料	黄金材料-vn	18	1	1029	1	\image\item\other\scriptitem\huangjincailiao.spr			这是庆祝青龙河内1000年历史，制作黄金龙的材料。		0	1	1	50000		0	1					1		112																				
白银材料	白银材料-vn	18	1	1030	1	\image\item\other\scriptitem\baiyincailiao.spr		32	这是庆祝青龙河内1000年历史，制作白银龙的材料。		0	10000	1	50000		0	1					1																						
龙形模具	龙形模具-vn	18	1	1031	1	\image\item\other\scriptitem\longxingmuju.spr		32	这是庆祝青龙河内1000年历史，制作黄金龙、白银龙的模具。		0	1	100	50000		0	1					1																						
白银龙	白银龙-vn	18	1	1032	1	\image\item\other\scriptitem\baiyinlong.spr		32	这是庆祝青龙河内1000年历史的一份礼物。		0	1	1	50000		0	1		addbaseexp_base			1			5000000	2140				4	50	60												
黄金龙	黄金龙-vn	18	1	1033	1	\image\item\other\scriptitem\huangjinlong.spr		32	这是庆祝青龙河内1000年历史的一份礼物。		0	1	1	50000		0	1		huangjinlong_vn			1																						
特殊面具盒	特殊面具盒-vn	18	1	1034	1	\image\item\huodong\snowbox.spr		32	庆祝青龙河内1000年历史的面具箱。<enter><color=gold>右键点击选择你想要的面具。<color>		0	1	1	50000		0	1		mask_card_normal			1		12																				
胜利果（初级）	胜利果实-vn	18	1	1035	1	\image\item\other\scriptitem\huihuangzhiguo.spr		32	使用可以获得大量<color=gold>经验值<color>，50级及以上玩家才可以使用。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		addbaseexp_base			1			1000000	2140	5	6	10			50												
胜利果（中级）	胜利果实-vn	18	1	1035	2	\image\item\other\scriptitem\huihuangzhiguo.spr		32	使用可以获得大量<color=gold>经验值<color>，50级及以上玩家才可以使用。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		addbaseexp_base			1			5000000	2140	7	8	5			50												
胜利果（高级）	胜利果实-vn	18	1	1035	3	\image\item\other\scriptitem\huihuangzhiguo.spr		32	使用可以获得大量<color=gold>经验值<color>，90级及以上玩家才可以使用。<enter><color=gold>右键点击使用<color>		0	1	1	50000		1	0		addbaseexp_base			1			20000000	2140	9	10	5			90												
获胜卡	巾帼英雄赛	18	1	1036	1	\image\item\other\scriptitem\shengxiahuodongka.spr		32	拿着卡去找七七兑换奖励，找到和卡片名字相同称号会有惊喜的大奖哦。赶快行动吧		0	1	1	50000		1	0		beautyhero_card			1																						
红玫瑰	巾帼英雄赛	18	1	1037	1	\image\item\huodong\rose.spr		32	粉丝们，支持我们台上可爱的美女吧！还有超级大奖等着您来拿。<enter><color=gold>将红玫瑰交给七七<color><enter><color=gold>七七在巾帼英雄比赛场擂台旁<color>		0	20000	1000	50000		0	1		beautyhero_meigui			1																						
魔棒	巾帼英雄赛	18	1	1038	1	\image\item\other\quest\quest_0073_s.spr		32	魔棒魔棒，快把我变成一只大魔王吧！<enter><color=gold>右键点击使用<color>		0	1	1000	50000		0	1		beautyhero_mobang			1																						
巾帼英雄幸运宝箱	巾帼英雄赛	18	1	1039	1	\image\item\other\scriptitem\baibaoxiang_box.spr		32	在巾帼英雄赛场获得的宝箱，打开会有丰厚的奖励。<enter><color=gold>右键点击使用<color>		0	1	1000	50000		0	1		randomitem			1		118																				
巾帼英雄赛宝箱	巾帼英雄赛	18	1	1040	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	巾帼英雄赛幸运宝箱，宝箱之中有大量玄晶等丰厚奖励等待着你，祝你好运。		0	1	1	50000		1	1		randomitem			1		54																				
金珠玉翠包（100个）	巾帼英雄赛	18	1	1041	1	\image\item\other\extbag\bag_012_s.spr		32	打开获得100个金珠玉翠<enter><color=gold>右键点击使用<color>		0	1	10000	50000		0	1		girl_vote_new_meiguixiang		1	1																						
玫瑰花篮（100朵）	巾帼英雄赛	18	1	1042	1	\image\item\other\quest\quest_0043_s.spr		32	打开获得100朵红玫瑰<enter><color=gold>右键点击使用<color>		0	20000	1000	50000		0	1		beautyhero_meiguixiang			1																						
欢庆武林争霸烟火	欢庆武林争霸烟火	18	1	1043	1	\image\item\other\scriptitem\jh_lihua2.spr		32	燃放炫丽的礼花后，将为自己带来礼物，让我们用这多彩的烟花来庆祝武林争霸吧！		0	1	1	5000		1	1		huanqingwlls			1																						
新手福袋	新手福袋_台湾版	18	1	1044	1	\image\item\other\quest\quest_0016_s.spr		32	装满祝福的袋子，里面有丰厚的奖励		0	1	1	100000		1	1					1																						
巾帼英雄赛宝箱（16强）	巾帼英雄赛	18	1	1045	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	巾帼英雄赛幸运宝箱，宝箱之中有大量玄晶等丰厚奖励等待着你，祝你好运。		0	1	1	50000		1	1		beautyhero_awardbox			1		1																				
巾帼英雄赛宝箱（8强）	巾帼英雄赛	18	1	1045	2	\image\item\other\scriptitem\huangjbaoxiang.spr		32	巾帼英雄赛幸运宝箱，宝箱之中有大量玄晶等丰厚奖励等待着你，祝你好运。		0	1	1	50000		1	1		beautyhero_awardbox			1		2																				
巾帼英雄赛宝箱（4强）	巾帼英雄赛	18	1	1045	3	\image\item\other\scriptitem\huangjbaoxiang.spr		32	巾帼英雄赛幸运宝箱，宝箱之中有大量玄晶等丰厚奖励等待着你，祝你好运。		0	1	1	50000		1	1		beautyhero_awardbox			1		3																				
巾帼英雄赛宝箱（亚军）	巾帼英雄赛	18	1	1045	4	\image\item\other\scriptitem\huangjbaoxiang.spr		32	巾帼英雄赛幸运宝箱，宝箱之中有大量玄晶等丰厚奖励等待着你，祝你好运。		0	1	1	50000		1	1		beautyhero_awardbox			1		4																				
巾帼英雄赛宝箱（冠军）	巾帼英雄赛	18	1	1045	5	\image\item\other\scriptitem\huangjbaoxiang.spr		32	巾帼英雄赛幸运宝箱，宝箱之中有大量玄晶等丰厚奖励等待着你，祝你好运。		0	1	1	50000		1	1		beautyhero_awardbox			1		5																				
同伴经验书(50本)	巾帼英雄赛	18	1	1046	2	\image\item\other\scriptitem\partner_exp_book.spr		35	装满同伴经验书的箱子。<color=gold>右键点击打开。<color>		0	1	1	50000		0	0		xiang			1		18	1	543	1	0	50															
[真元]叶静	叶静（真元）	18	1	1047	1	\image\item\other\scriptitem\jh_shinv1.spr		32	<enter>获得<color=gold>[真元]叶静<color>，<color=yellow>六技能同伴凝聚<color>，属性为<color=green>绝杀/无双/强身/霸体<color>。<enter><color=green>右键点击可得到对应的护体真元<color>		0	1	1	600000		1	0		zhenyuanbox			1		246	6	1																		
[真元]叶静	叶静（真元）	18	1	1047	2	\image\item\other\scriptitem\jh_shinv1.spr		32	<enter>获得<color=gold>[真元]叶静<color>，<color=yellow>五技能同伴凝聚<color>，属性为<color=green>绝杀/无双/强身/霸体<color>。<enter><color=green>右键点击可得到对应的护体真元<color>		0	1	1	600000		1	0		zhenyuanbox			1		246	5	1																		
晶龙福袋	台湾活动专用	18	1	1048	1	\image\item\other\quest\quest_0015_s.spr		32	晶龙福袋，打开可获得丰厚奖励，试试你的手气。<enter><color=gold>右键点击使用<color>		0	1	1	137440		0	1		randomitem			1		119																				
令牌福袋	台湾活动专用	18	1	1049	1	\image\item\other\quest\quest_0015_s.spr		32	令牌福袋，打开可获得丰厚奖励，试试你的手气。<enter><color=gold>右键点击使用<color>		0	1	1	50900		0	1		randomitem			1		120																				
金银福袋	台湾活动专用	18	1	1050	1	\image\item\other\quest\quest_0015_s.spr		32	金银福袋，打开可获得丰厚奖励，试试你的手气。<enter><color=gold>右键点击使用<color>		0	1	1	103900		0	1		randomitem			1		121																				
华夏福袋	台湾活动专用	18	1	1051	1	\image\item\other\quest\quest_0015_s.spr		32	华夏福袋，打开可获得丰厚奖励，试试你的手气。<enter><color=gold>右键点击使用<color>		0	1	1	337800		0	1		randomitem			1		122																				
高级秘籍宝箱	台湾活动专用	18	1	1052	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	高级秘籍宝箱，打开可获属于自己的高级秘籍，获取后立即绑定。<enter><color=gold>右键点击使用<color>		0	1	1	100000		0	1		gaojimijibox			1																						
华夏腰带宝箱	台湾活动专用	18	1	1053	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	华夏腰带宝箱，打开可选的属于自己的华夏腰带，获取后立即绑定。<enter><color=gold>右键点击使用<color>		0	1	1	225000		0	1		huaxiayaodaibox			1																						
特殊毛笔	越南教师节活动	18	1	1054	1	\image\item\other\scriptitem\huangjinhuoju.spr		32	这是一支特殊的毛笔，记录所有见识。		0	1	1	50000		0	1					1																						
一般毛笔	越南教师节活动	18	1	1055	1	\image\item\other\scriptitem\tongguan.spr		32	这是一支毛笔，记录所有见识。		0	10000	1	50000		0	1					1																						
本子	越南教师节活动	18	1	1056	1	\image\item\other\scriptitem\xindeshu_4_s.spr		32	这个本子可以用来记录见识进去。		0	1	100	50000		0	1					1																						
历史书	越南教师节活动	18	1	1057	1	\image\item\other\quest\quest_0046_s.spr		32	这是1本有价值的书。		0	1	1	50000		0	1		lishishu_vn			1																						
地理书	越南教师节活动	18	1	1058	1	\image\item\other\scriptitem\wulinmiji_chuji.spr		32	这是1本有价值的书。		0	1	1	50000		0	1		addbaseexp_base			1			5000000	2143				1	50	60												
争夺令	越南11月共同合力	18	1	1059	1	\image\item\other\scriptitem\xisuidaolingpai.spr		32	使用此令牌给帮会评选		0	1	1	50000		0	0					1																						
帮会令牌	越南11月共同合力	18	1	1059	2	\image\item\other\scriptitem\xingbulingpai_s.spr		32	帮会争夺战凭证，有了它你就可以参加帮会战了。		0	1	1	50000		0	1		banghuizhengduoling			1																						
白虎堂传召令	白虎堂增加次数令牌-vn	18	1	1060	1	\image\item\other\scriptitem\xisuidaolingpai.spr		32	右键点击使用可以增加白虎堂参加次数。		0	1	1	50000		0	1		baihutangTimes			1		1	50	2143	17	18	1															
亡灵卫士召唤令牌		18	1	1061	1	\image\item\other\scriptitem\qizhi_guyongbing.spr		32	使用后可召唤一名亡灵卫士与你并肩作战		0	1	1	1000		0	0		newland_item_zhaohuan			1		7148																				
