Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
磨损的冰封石·原石（2级）	火抗宝石（2级）	24	2	7	2	\image\item\gem\lv2goldgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					7																				
完整的冰封石·原石（3级）	火抗宝石（3级）	24	2	7	3	\image\item\gem\lv3goldgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					7	3																			
精巧的冰封石·原石（4级）	火抗宝石（4级）	24	2	7	4	\image\item\gem\lv4goldgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					7	4																			
耀眼的冰封石·原石（5级）	火抗宝石（5级）	24	2	7	5	\image\item\gem\lv5goldgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					7	5																			
磨损的极灵玉·原石（2级）	减虚弱时间宝石（2级）	24	2	8	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					8																				
完整的极灵玉·原石（3级）	减虚弱时间宝石（3级）	24	2	8	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					8	3																			
精巧的极灵玉·原石（4级）	减虚弱时间宝石（4级）	24	2	8	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					8	4																			
耀眼的极灵玉·原石（5级）	减虚弱时间宝石（5级）	24	2	8	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					8	5																			
磨损的绝灵玉·原石（2级）	减受伤时间宝石（2级）	24	2	9	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					9																				
完整的绝灵玉·原石（3级）	减受伤时间宝石（3级）	24	2	9	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					9	3																			
精巧的绝灵玉·原石（4级）	减受伤时间宝石（4级）	24	2	9	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					9	4																			
耀眼的绝灵玉·原石（5级）	减受伤时间宝石（5级）	24	2	9	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					9	5																			
磨损的震灵玉·原石（2级）	减迟缓时间宝石（2级）	24	2	10	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					10																				
完整的震灵玉·原石（3级）	减迟缓时间宝石（3级）	24	2	10	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					10	3																			
精巧的震灵玉·原石（4级）	减迟缓时间宝石（4级）	24	2	10	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					10	4																			
耀眼的震灵玉·原石（5级）	减迟缓时间宝石（5级）	24	2	10	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					10	5																			
磨损的冥灵玉·原石（2级）	减眩晕时间宝石（2级）	24	2	11	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					11																				
完整的冥灵玉·原石（3级）	减眩晕时间宝石（3级）	24	2	11	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					11	3																			
精巧的冥灵玉·原石（4级）	减眩晕时间宝石（4级）	24	2	11	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					11	4																			
耀眼的冥灵玉·原石（5级）	减眩晕时间宝石（5级）	24	2	11	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					11	5																			
磨损的寒灵玉·原石（2级）	减灼伤时间宝石（2级）	24	2	12	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					12																				
完整的寒灵玉·原石（3级）	减灼伤时间宝石（3级）	24	2	12	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					12	3																			
精巧的寒灵玉·原石（4级）	减灼伤时间宝石（4级）	24	2	12	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					12	4																			
耀眼的寒灵玉·原石（5级）	减灼伤时间宝石（5级）	24	2	12	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					12	5																			
磨损的朱蟾石·原石（2级）	减虚弱几率宝石（2级）	24	2	13	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					13																				
完整的朱蟾石·原石（3级）	减虚弱几率宝石（3级）	24	2	13	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					13	3																			
精巧的朱蟾石·原石（4级）	减虚弱几率宝石（4级）	24	2	13	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					13	4																			
耀眼的朱蟾石·原石（5级）	减虚弱几率宝石（5级）	24	2	13	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					13	5																			
磨损的晨露石·原石（2级）	减受伤几率宝石（2级）	24	2	14	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					14																				
完整的晨露石·原石（3级）	减受伤几率宝石（3级）	24	2	14	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					14	3																			
精巧的晨露石·原石（4级）	减受伤几率宝石（4级）	24	2	14	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					14	4																			
耀眼的晨露石·原石（5级）	减受伤几率宝石（5级）	24	2	14	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					14	5																			
磨损的太虚石·原石（2级）	减迟缓几率宝石（2级）	24	2	15	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					15																				
完整的太虚石·原石（3级）	减迟缓几率宝石（3级）	24	2	15	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					15	3																			
精巧的太虚石·原石（4级）	减迟缓几率宝石（4级）	24	2	15	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					15	4																			
耀眼的太虚石·原石（5级）	减迟缓几率宝石（5级）	24	2	15	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					15	5																			
磨损的秋辉石·原石（2级）	减眩晕几率宝石（2级）	24	2	16	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					16																				
完整的秋辉石·原石（3级）	减眩晕几率宝石（3级）	24	2	16	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					16	3																			
精巧的秋辉石·原石（4级）	减眩晕几率宝石（4级）	24	2	16	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					16	4																			
耀眼的秋辉石·原石（5级）	减眩晕几率宝石（5级）	24	2	16	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					16	5																			
磨损的月光石·原石（2级）	减灼伤几率宝石（2级）	24	2	17	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					17																				
完整的月光石·原石（3级）	减灼伤几率宝石（3级）	24	2	17	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					17	3																			
精巧的月光石·原石（4级）	减灼伤几率宝石（4级）	24	2	17	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					17	4																			
耀眼的月光石·原石（5级）	减灼伤几率宝石（5级）	24	2	17	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					17	5																			
磨损的贪狼石·原石（2级）	减负面效果时间宝石（2级）	24	2	18	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					18																				
完整的贪狼石·原石（3级）	减负面效果时间宝石（3级）	24	2	18	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					18	3																			
精巧的贪狼石·原石（4级）	减负面效果时间宝石（4级）	24	2	18	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					18	4																			
耀眼的贪狼石·原石（5级）	减负面效果时间宝石（5级）	24	2	18	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					18	5																			
磨损的傲霜石·原石（2级）	减负面效果概率宝石（2级）	24	2	19	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					19																				
完整的傲霜石·原石（3级）	减负面效果概率宝石（3级）	24	2	19	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					19	3																			
精巧的傲霜石·原石（4级）	减负面效果概率宝石（4级）	24	2	19	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					19	4																			
耀眼的傲霜石·原石（5级）	减负面效果概率宝石（5级）	24	2	19	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					19	5																			
磨损的魅影石·原石（2级）	加负面效果时间宝石（2级）	24	2	20	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					20																				
完整的魅影石·原石（3级）	加负面效果时间宝石（3级）	24	2	20	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					20	3																			
精巧的魅影石·原石（4级）	加负面效果时间宝石（4级）	24	2	20	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					20	4																			
耀眼的魅影石·原石（5级）	加负面效果时间宝石（5级）	24	2	20	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					20	5																			
磨损的灵风石·原石（2级）	加负面效果概率宝石（2级）	24	2	21	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					21																				
完整的灵风石·原石（3级）	加负面效果概率宝石（3级）	24	2	21	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					21	3																			
精巧的灵风石·原石（4级）	加负面效果概率宝石（4级）	24	2	21	4	\image\item\gem\lv4orangegem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					21	4																			
耀眼的灵风石·原石（5级）	加负面效果概率宝石（5级）	24	2	21	5	\image\item\gem\lv5orangegem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					21	5																			
磨损的凌天玉·原石（2级）	全抗宝石（2级）	24	2	22	2	\image\item\gem\lv2goldgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					22																				
完整的凌天玉·原石（3级）	全抗宝石（3级）	24	2	22	3	\image\item\gem\lv3goldgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					22	3																			
精巧的凌天玉·原石（4级）	全抗宝石（4级）	24	2	22	4	\image\item\gem\lv4goldgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					22	4																			
耀眼的凌天玉·原石（5级）	全抗宝石（5级）	24	2	22	5	\image\item\gem\lv5goldgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					22	5																			
磨损的乌霜玉·原石（2级）	外毒宝石（2级）	24	2	23	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					23																				
完整的乌霜玉·原石（3级）	外毒宝石（3级）	24	2	23	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					23	3																			
精巧的乌霜玉·原石（4级）	外毒宝石（4级）	24	2	23	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					23	4																			
耀眼的乌霜玉·原石（5级）	外毒宝石（5级）	24	2	23	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					23	5																			
磨损的苍狼玉·原石（2级）	外普宝石（2级）	24	2	24	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					24																				
完整的苍狼玉·原石（3级）	外普宝石（3级）	24	2	24	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					24	3																			
精巧的苍狼玉·原石（4级）	外普宝石（4级）	24	2	24	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					24	4																			
耀眼的苍狼玉·原石（5级）	外普宝石（5级）	24	2	24	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					24	5																			
磨损的若寒玉·原石（2级）	外冰宝石（2级）	24	2	25	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					25																				
完整的若寒玉·原石（3级）	外冰宝石（3级）	24	2	25	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					25	3																			
精巧的若寒玉·原石（4级）	外冰宝石（4级）	24	2	25	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					25	4																			
耀眼的若寒玉·原石（5级）	外冰宝石（5级）	24	2	25	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					25	5																			
磨损的落雷玉·原石（2级）	外雷宝石（2级）	24	2	26	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					26																				
完整的落雷玉·原石（3级）	外雷宝石（3级）	24	2	26	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					26	3																			
精巧的落雷玉·原石（4级）	外雷宝石（4级）	24	2	26	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					26	4																			
耀眼的落雷玉·原石（5级）	外雷宝石（5级）	24	2	26	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					26	5																			
磨损的炙炎玉·原石（2级）	外火宝石（2级）	24	2	27	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					27																				
完整的炙炎玉·原石（3级）	外火宝石（3级）	24	2	27	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					27	3																			
精巧的炙炎玉·原石（4级）	外火宝石（4级）	24	2	27	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					27	4																			
耀眼的炙炎玉·原石（5级）	外火宝石（5级）	24	2	27	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					27	5																			
磨损的蚀骨玉·原石（2级）	内毒宝石（2级）	24	2	28	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					28																				
完整的蚀骨玉·原石（3级）	内毒宝石（3级）	24	2	28	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					28	3																			
精巧的蚀骨玉·原石（4级）	内毒宝石（4级）	24	2	28	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					28	4																			
耀眼的蚀骨玉·原石（5级）	内毒宝石（5级）	24	2	28	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					28	5																			
磨损的断海玉·原石（2级）	内普宝石（2级）	24	2	29	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					29																				
完整的断海玉·原石（3级）	内普宝石（3级）	24	2	29	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					29	3																			
精巧的断海玉·原石（4级）	内普宝石（4级）	24	2	29	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					29	4																			
耀眼的断海玉·原石（5级）	内普宝石（5级）	24	2	29	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					29	5																			
磨损的彻骨玉·原石（2级）	内冰宝石（2级）	24	2	30	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					30																				
完整的彻骨玉·原石（3级）	内冰宝石（3级）	24	2	30	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					30	3																			
精巧的彻骨玉·原石（4级）	内冰宝石（4级）	24	2	30	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					30	4																			
耀眼的彻骨玉·原石（5级）	内冰宝石（5级）	24	2	30	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					30	5																			
磨损的云珀玉·原石（2级）	内雷宝石（2级）	24	2	31	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					31																				
完整的云珀玉·原石（3级）	内雷宝石（3级）	24	2	31	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					31	3																			
精巧的云珀玉·原石（4级）	内雷宝石（4级）	24	2	31	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					31	4																			
耀眼的云珀玉·原石（5级）	内雷宝石（5级）	24	2	31	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					31	5																			
磨损的炽焚玉·原石（2级）	内火宝石（2级）	24	2	32	2	\image\item\gem\lv2redgem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					32																				
完整的炽焚玉·原石（3级）	内火宝石（3级）	24	2	32	3	\image\item\gem\lv3redgem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					32	3																			
精巧的炽焚玉·原石（4级）	内火宝石（4级）	24	2	32	4	\image\item\gem\lv4redgem_yuan.spr		4	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					32	4																			
耀眼的炽焚玉·原石（5级）	内火宝石（5级）	24	2	32	5	\image\item\gem\lv5redgem_yuan.spr		5	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					32	5																			
磨损的虎琨玉·原石（2级）	加五行效果时间宝石（2级）	24	2	33	2	\image\item\gem\lv2orangegem_yuan.spr		2	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					33																				
完整的虎琨玉·原石（3级）	加五行效果时间宝石（3级）	24	2	33	3	\image\item\gem\lv3orangegem_yuan.spr		3	样式古朴的宝石原石，可给宝石升级。<enter><color=gold>右键点击原石进行升级。<color>		0	100000	1	50000		0	1		gem					33	3																			
