EventId	NewsId	Title	Desc
142	2	【梦回采石矶】开放时间&参与方式	    战场的报名时间为每天的12点到14点，和19点到21点。共计两个时间段，4个小时。每周周日-周五，开放6天。每个角色每天无论胜败，只可参加2场战役。<enter>    战场采取跨服形式，与寒武遗迹排队规则类似，玩家要在本服自行来到跨服英雄岛，找到宋金战场接引人<color=yellow>慕容剑飞<color>，选择进入战场队列，然后会被传送到相应的准备场进行等待。<enter>    每一场战役基础人数为<color=red>80人VS80人<color>排满自动开启一场。如果队列人数不足160人，且等待10分钟之后人数还不足160，此时判断人数是否到达100人，如果达到100那么则开启战场，如果不足100，则队列排到满100人自动开场。<enter>    决战采石矶（80vs80）暂不允许组队参加，玩家需在战场开放时间内自己点击接引人<color=yellow>慕容剑飞<color>报名参加活动。<enter>
142	3	【梦回采石矶】战场规则	<color=yellow>1，战场开始阶段<color><enter><enter>    进入战场后，玩家有5分钟的准备时间才能开始战斗，此时如果有必要的话，玩家同一场战役的同阵营玩家可以进行YY语音的连接。<enter>    也可以在准备场NPC处领取跨服宋金专用的免费药箱。药效和本服宋金战场的免费军需相同。<enter>    如果玩家对药品有特殊需求，可以自行使用跨服绑银在NPC处购买。准备阶段5分钟过后，战斗自动开启，整个战役设定时间为40分钟。<enter><enter><color=yellow>2，营地占领阶段<color><enter><enter>    地图上会有八个营地，其中靠近本方的两个营地自动归属本方所有，中间的六个营地为中立营地，当营地完全归属于一方所有后，营地会根据时间缓慢的增长营地附近玩家的积分，同时玩家在本大营可以直接开通对该营地的传送。<enter>    点击营地门口的战旗，读取进度条10秒即可开启营地争夺，战旗被拔起之后，营地中会刷出6个NPC，NPC的阵营和原营地的归属阵营相同， <enter>    例如，原宋军营地被拔旗的话会刷出宋军阵营的NPC，中立阵营被拔旗的话将直接变为1方占领状态。   <enter>    6个NPC如果被成功击杀完毕，那么该营地自动归属于拔旗阵营。如果在击杀NPC的过程中同阵营的救援护旗玩家到来，将拔旗者赶走，NPC没有被成功击杀，那么护旗玩家可以点击旗帜，10秒进度条将营地从争夺状态重新变为本方状态，NPC消失，护旗成功。   <enter>    成功拔旗和护旗都会给相应玩家增加一次性积分奖励。击杀对方阵营NPC不会给予积分奖励。<tab><enter><enter><color=yellow>3，将军击杀阶段<color><enter><enter>    当战场进入15:01，双方的将军将会转为战斗状态，此时击杀将军和护卫将军都将获得积分奖励，如果玩家在10分钟内没有完成对位的将军的攻防，战役在25：01分钟之后将进入元帅阶段，此时击杀将军依然会获得相应的积分奖励。<enter><enter><color=yellow>4，元帅护卫阶段<color><enter><enter>    25:01分之后，元帅将转为战斗状态，在元帅周围的玩家将会获得积分奖励，元帅会沿着既定的路径像中央平台缓缓移动。一段时间后，那么他们将会碰面进行NPC对战。<enter>    当双方元帅碰面之后，战场的焦点将会集中在中央的圆形平台。双方元帅将在中平台会面，去除保护罩，同时召唤一堆护卫进行NPC之间的会战，此时击杀对方玩家，对方护卫，对方元帅都将获得积分。<enter>    40分钟整，战斗结束，所有玩家被自动传送回准备场，按照积分领取该场战役奖励。<enter>"
142	4	【梦回采石矶】奖励设置	    玩家每周可以参加12场战役，按照百分比排名计算成绩，取成绩最好的3场记录成绩，进行大区排名，在每周1的0点进行统一排名，玩家可以在<color=yellow>本服宋金接引人慕容剑飞<color>处领取排名奖励。
143	1	【家族高级关卡—石鼓书院】	<color=green>【家族高级关卡-石鼓书院】全新登场<enter><color><color=yellow>背景介绍：<color><enter>    一批尊崇理学的文人墨客以及部分长歌门弟子对朝廷的决定执意不服，这帮文弱书生受到金国内奸鼓动，在奸贼的谋划之下占领了石鼓书院，企图以一己之力挽回理学地位，并推翻朝廷，建立一个理想中的社会。然而时至今日，他们已不是当年那些一心为国为民，崇尚理学的文弱书生，他们的思想和灵魂几近扭曲。到底这千年学府里还有多少不为人知的秘密。还石鼓书院一片碧绿青葱；一抹纯净天空；一片朗朗书声。<enter>    <color=yellow>【参加条件】<color><enter>     1、等级达到<color=green>80<color>级。<enter>     2、家族<color=green>正式成员。<enter><color>     3、已开启<color=green>家族领地。<enter><color>     4、该服务器开放<color=green>150<color>等级上限以后。<color=green><enter><color>    <color=yellow>【进入条件】<color><enter>     每个星期可以参加<color=green>2次<color>家族高级关卡（家族高级关卡和家族普通关卡每次只能选择其中之一参加，家族高级关卡由族长或副族长开启，只有在<color=green>家族领地<color>中才能进入家族高级关卡。<enter><enter><color=yellow>    【难度介绍】<color><enter>     家族高级关卡人数为<color=green>8-40<color>人，难度共分为<color=green>10<color>级。首次开启家族关卡可以选择<color=green>1、2、3<color>，三个星级难度进行挑战，难度越高所获得奖励越丰厚，当然如果某个房间没有通过则不能获得本房间奖励。<enter>     每次挑战成功一个等级的家族关卡，则下一次可以挑战<color=green>更难一级的<color>难度。<enter>    <color=yellow>挑战成功：<color>石鼓书院的7个关卡中，在规定时间内挑战成功4关则本星级难度通关成功。<enter><color=yellow>    【石鼓书院玩法】<enter><color>     家族高级关卡-石鼓书院一共分为<color=green>7<color>关。<enter>     第一关：根据提示进行<color=green>酿酒<color>，酿酒成功后<color=green>品酒<color>增加武艺。<enter>     第二关：击杀<color=green>逍遥书生<color>。<enter>     第三关：在规定时间内<color=green>保护无忧书生<color>不受怪物攻击。<enter>     第四关：兵分两路清理小岛怪物，<color=green>同时击杀东郭逸尘和独孤若兰<color>。<enter>     第五关：闯过火焱机关后，分别击杀<color=green>白马俊杰和白马懿<color>。<enter>     第六关：闯过火焱机关后，读取书籍增加武艺，击杀司马雁南。<enter>     第七关：击杀西门飞雪。<enter>    <color=yellow> 游龙真气：第一关、第四关、第七关<color>成功通过以后将会出现游龙真气，此时系统将随机关卡内一个玩家上前进行幸运选择，选择档次不同将决定本关大家所得到的古金币加成奖励多少。<enter>    <color=yellow>【石鼓书院奖励】<color><enter>    家族高级关卡奖励道具为<color=green>古金币袋<color>，石鼓书院共分7关，每通过1关则古金币袋增加相应的古金币，家族高级关卡结束后，可在马穿山处兑换石鼓残卷。<enter>    每<color=yellow>100个古金币<color>可兑换<color=yellow>1个<color><color=green>石鼓残卷<color>。<enter>    <color=yellow>家族高级勋章<color>：家族高级勋章使用之后可以获得<color=yellow>100点<color>家族功勋点。<enter>    <color=yellow>石鼓残卷可获得<color>：<color=green>6-9级玄晶、家族初、中、高级令牌、家族高级勋章（不绑定）、金刚矿石。<enter><color>     
145	1	【宝石镶嵌系统】璀璨登场	<color=blue>宝石镶嵌系统介绍<enter><color><enter><color=blue>装备打孔<color><color=green><enter><color>    打孔限制：<color=yellow>装备等级8级及以上，装备品质优秀及以上<color>的装备可以打孔。8级装备最多可以打1个孔，9级装备最多可以打2个孔，10级装备最多可以打3个孔。<enter><color=green>普通孔<enter><color>    与宝石工匠对话，选择装备打孔选项后，放入需要打孔的装备，点击下方的锁头可以进行打孔。<enter>    装备品质<color=yellow>优秀、精良及稀有<color>的装备打第一个孔需要花费20w银两，第二个孔需要花费30w银两，第三个孔需要花费40w银两；<enter>    装备品质<color=yellow>卓越<color>的装备第一个孔需要花费30w银两，第二个孔需要花费45w银两，第三个孔需要花费60w银两；<enter>    装备品质<color=yellow>史诗<color>的装备打第一个孔需要花费40w银两，第二个孔需要花费60w银两，第三个孔需要花费80w银两。<enter><color=green>特殊孔<enter><color>    10级装备的第一个孔可以升级成特殊孔，升级特殊孔需要消耗一个<color=yellow>金刚钻<color>，无需花费银两。<enter>    特殊孔可以镶嵌普通宝石和特殊宝石，普通孔只能镶嵌普通宝石。<enter><color=green>家族技能打孔<enter><color>    10级装备的第3个孔只能在<color=yellow>家族专属领地的家族宝石工匠<color>处进行打孔，家族技能每提升一级可以增加一种装备部位打第3个孔的能力。家族技能暂时只开发到10级，族长或者副族长可以决定增加打哪一个装备部位。<enter><enter><color=blue>获取宝石<enter><color>    玩家可以通过参加各种活动来获取所需的宝石和原石。<enter><color=green>基础活动<enter><color>    每次完成商会的第40步，可以获得任务奖励的<color=yellow>蒙尘的宝石<color>。<enter>每周第五次完成侠客任务时，可以获得任务奖励的<color=yellow>蒙尘的宝石<color>，同时可以获得2个绑定的<color=yellow>解玉锤<color>。<enter>    参加各个门派的门派竞技，排名前16名的玩家可以获得相应数量的<color=yellow>蒙尘的宝石<color>。<enter><color=yellow>    蒙尘的宝石<color>通过右键点击使用，可以获得1-2级的宝石。<enter><enter><color=green>高级活动<enter><color>    参加<color=yellow>跨服宋金战场<color>可以获得综合排名相应的<color=yellow>宋金骁勇宝石原矿<color>。<enter>    参加<color=yellow>高级联赛<color>可以获得排名相应数量的<color=yellow>联赛智勇宝石原矿<color>。<enter>    击杀秦始皇陵中的<color=yellow>秦始皇、白起、守陵机关人、整点BOSS、2-4层的首领怪<color>均有几率掉落<color=yellow>不绑定<color>的<color=yellow>皇陵仁勇宝石原矿<color>。<enter><color=yellow>    宝石原矿<color>通过右键点击使用，需要消耗一个解玉锤。可以获得高级玄晶，2-5级原石或技能宝石中的一种，并额外获得一个矿石碎片。<enter><enter><color=green>矿石碎片换取原石<enter><color>    30个<color=yellow>矿石碎片<color>可以在<color=yellow>宝石工匠<color>处换取一个随机属性的2级原石（不绑定）。<enter><enter><color=blue>宝石镶嵌及剥离<enter><color><color=yellow>    右键点击宝石<color>可以打开镶嵌界面，或与<color=yellow>宝石工匠<color>对话，选择<color=yellow>打开宝石镶嵌界面<color>，<color=yellow>Alt+鼠标左键<color>点击需要进行镶嵌的装备也可以打开该装备的镶嵌界面。<enter>将对应部位的宝石放入已打好的镶嵌孔中即可进行镶嵌。<enter>对已有宝石的镶嵌孔可直接进行镶嵌，镶嵌成功后会将原孔内的宝石直接放入玩家背包中。<enter><enter>    打开宝石镶嵌界面，选中需要进行剥离的宝石，点击剥离按钮，可以一次剥离多个宝石，需要对应数量的背包空间。<enter><enter><color=red>宝石镶嵌和剥离只能在非战斗状态下进行操作。<color><enter><enter><color=red>注：宝石镶嵌到装备上后会与玩家绑定，解绑需要进行申请。<enter><color><enter><color=blue>宝石升级<enter><color><color=green>升级背包中的宝石<color><color=blue><enter><color>    右键点击原石，然后左键点击背包中需要升级的宝石。<color=blue><enter><color><color=green>升级装备上的宝石<color><color=blue><enter><color>    右键点击原石，然后左键点击需要升级宝石的装备，打开升级界面，再点击对应孔内的宝石。<enter><enter>    装备品质<color=yellow>优秀、精良及稀有<color>的装备最高可以镶嵌3级宝石；<enter>    装备品质<color=yellow>卓越<color>的装备最高可镶嵌4级宝石；<enter>    装备品质<color=yellow>史诗<color>的装备最高可镶嵌5级宝石。<enter><enter><color=red>宝石升级只能在非战斗状态下进行操作。<color><enter><enter><color=blue>原石兑换<enter><color>    与<color=yellow>宝石工匠<color>对话打开原石兑换界面。依次放入三块同样特征的普通原石或特殊原石，放入三块同等级的普通原石可以换取一块该等级任意属性的普通原石；放入三块同等级的特殊原石可以换取一块该等级任意属性的特殊原石。<enter>    放入原石后可以在下拉菜单中选择想要兑换的原石颜色，再在列表中选中希望兑换的原石。<enter><enter><color=blue>原石拆解<enter><color>    玩家可以将高级的原石拆解成较低级的原石。与<color=yellow>宝石工匠<color>对话打开原石拆解界面，放入需要进行拆解的原石，会在下方看到拆解后的结果，如果确认拆解，直接点击拆解按钮即可。需要足够的背包空间。<enter>    拆解后玩家可以得到<color=yellow>3块等级比原本原石低1级属性类型不变<color>的原石。<enter>    <color=red>原石拆解需要消耗10w银两（优先消耗绑定银两）。<color><enter><color=red>    <color>
147	1	【七夕诗画，同心情缘】	<color=green>【七夕诗画，同心情缘】<enter><color>     守候星空盼星雨，数落星辰许星愿。星空星雨落千粒，星辰星愿现千回。百鹊筑桥，星梦传书，星语心愿，七夕与君长相伴！<enter><enter><color=green>【活动一：七夕诗画】<color><color=red><enter><color>     七夕活动期间，各位侠客玩家通过<color=yellow>野外击杀精英首领、勇闯逍遥谷、军营副本、野外boss冷情绝及绝情王母<color>获得【散落的书页】（共12页），加工成【七夕卷】（共12卷），在临安府的鹊神处换取奖励。<enter><enter><color=yellow>【活动时间及条件】<enter><color>2011年<color=yellow>8月4日-2011年8月8日<enter><color>所有<color=yellow>≥60<color>级的侠客<enter><enter><color=yellow>【散落的书页掉落规则】：<color><enter>1、野外地图精英首领怪物掉落散落的书页<color=yellow>1、2、3；<color>每天每位玩家从精英首领身上最多可获得<color=green>4<color>张散落的书页。<enter><enter>2、击杀军营最终BOSS或者逍遥谷通过3关后获得<color=yellow>散落的书页4、5、6、7中的其中两页<color>。玩家每天最多可从军营逍遥谷中获得<color=green>6<color>张散落的书页。<enter><enter>3、活动期间每天<color=green>15：37、19：37、21：37<color>分BOSS冷情绝将出现在75级地图中。BOSS冷情绝有机会掉落散落的书页第<color=yellow>8、9、10<color>张。冷情绝还有机会掉落大量不绑定玄晶以及和氏玉。<enter><enter>5、BOSS<color=green>冷情王母<color>击杀后获得（玄晶等及和氏玉不绑定）。冷情王母还有机会掉落散落的书页<color=yellow>11、12张<color>。<enter><enter><color=yellow>【七夕书卷】<color><enter>    散落的书页用<color=green>600点精活<color>可以加工成七夕书卷，每人每天可以在临安鹊神处上交<color=yellow>一次<color>七夕书卷。上交书卷本数（不重复）越多，可获得的奖励越丰厚。注意，每天鹊神收书的时间为<color=yellow>8：00-23：50哦<color>！<enter>    加工的书卷为不绑定，有效期为获取之日<color=green>23:55分<color>，请侠客们在<color=green>23点50分<color>之前在临安鹊神处兑换哦！<enter><enter><color=yellow>【七夕书卷每日奖励】<color><enter><color=green>上交3本书卷：<color>随机获得<color=yellow>6－7级玄晶、500绑金、2000绑金<color>中的一种。<enter><color=green>上交5本书卷：<color>随机获得<color=yellow>7－8级玄晶、1000绑金、4000绑金<color>中的一种。<color=yellow><enter><color><color=green>上交7本书卷：<color>随机获得<color=yellow>8－9级玄晶、2000绑金、8000绑金<color>中的一种。<color=yellow><enter><color><color=green>上交9本书卷：<color>获得不绑定的<color=yellow>9级玄晶。<enter><color><color=green>上交10本书卷：<color>获得不绑定的<color=yellow>10级玄晶。<enter><color><color=green>上交11本书卷：<color>不绑定的<color=yellow>10级玄晶。<color><enter>             【鹊神宝石锦盒】可获得<color=yellow>4级随机属性原石<color>（不绑定）<enter><color=green>上交12本书卷：<color><color=yellow>90技能+1的技能宝石<color>【多彩石】（不绑定）<color=green><enter><color><enter><color=pink>温馨提示<color>：活动期间拥有<color=green>4折<color>精活购买资格的人可以额外购买个5个小精活(<color=red>可在修炼珠处查看购买<color>)。书卷每人每天可兑换一次，相同的书卷不可兑换；不符合兑换条件的书卷不可以兑换。<enter><enter><color=green>【活动二：同心情缘】<color><enter>    千里情缘一线牵，七夕活动期间，达到条件侠客可以与异性侠客组队，在临安鹊神处领取同心情缘任务，男女双方用得到的道具可以点燃同心蜡烛，将获得的同心宝箱并获得高额经验。<enter><enter><color=yellow>【第一步】：<enter><color>   男女侠客组队并在临安府的鹊神处接取【同心情缘】任务。完成任务后男女侠客分别获得道具<color=yellow>【七夕红烛】和【七夕之愿】。<enter><color>【第二步】：<enter>   用【七夕红烛】和【七夕之愿】可在<color=yellow>新手村、城市、或者野外地图<color>中共同点燃蜡烛。<enter>   男女双方组队，首先男侠客点击<color=green>【七夕红烛】，<color>地面将出现一圈蜡烛，女侠客点击<color=green>【七夕之愿】，<color>点击后男女侠客获得<color=yellow>【同心宝箱】<color>，侠侣关系的男女侠客将获得<color=yellow>【侠侣同心宝箱】<color>。同时男女双方可以在蜡烛附近烤火，获得经验奖励。<enter><color=yellow>同心锦盒<color>：随机获得6－9级玄晶、80000绑银、1000绑金中的一种。<enter><color=yellow>侠侣同心锦盒<color>：随机获得7－9级玄晶、100000绑银、4000绑金中的一种。
149	1	【周末钓鱼，欢乐来袭】	<color=green>【周末钓鱼，欢乐来袭】<color><enter>    西塞山前白鹭飞，桃花流水鳜鱼肥。青箬笠，绿蓑衣，斜风细雨不须归。现在正是鱼肥水美的季节，每个周六和周日大家一起来钓鱼吧。<enter><enter><color=green>【活动时间及参与条件】<color><enter><color=yellow>活动时间<color>：周六、周日<color=yellow>10:00---14:00  ；16:00----20:00 <enter><color>          周六、周日每天晚上<color=yellow>23：30<color>分截止收鱼。<enter>          排行榜奖励在本<color=yellow>周日23：32分—下周五晚23：32分<color>领取。<enter><color=yellow>参与等级<color>：等级达到<color=yellow>30<color>级并加入门派<enter><color=yellow>活动NPC ：<color>新手村<color=yellow>秦洼<enter><color><color=red>注意：此活动在开放<color><color=yellow>89级<color><color=red>等级上限后第二天开启。<enter><color><enter><color=green>【玩法介绍】<enter><color>    在新手村秦洼渔具商店中购买道具<color=yellow>鱼竿、鱼饵、水产秘术。<color>将鱼竿放到快捷栏中，看到鱼群后通过点击<color=yellow>水产秘术<color>可以鉴别这群鱼的种类，然后点击鱼竿，将会看到鱼漂投到了水中，建议你这时听听<color=yellow>声音<color>，鱼儿上钩时你的鱼漂将会出现<color=yellow>水花<color>，并且将会听到鱼<color=yellow>上钩的声音<color>。这时再次<color=yellow>点击鱼竿<color>，便会有大鱼钓上来了哦。<enter><color=red>注意<color>：每张地图最多同时存在<color=red>两种<color>鱼。<enter><enter><color=yellow>【鱼群鉴定】<color>秦洼的商店中出售水产秘术，用水产秘术可以鉴定出鱼群的种类。<enter><enter><color=yellow>【鱼饵和鱼竿】<color>秦洼的商店中所卖的鱼竿有颜色上的区别，他们的性能都是一样的棒，商店中普通的鱼饵和精工鱼饵粉出售，<color=green>精工鱼饵粉<color>每个用<color=green>30精活<color>便可加工成精工鱼饵。用精工鱼饵钓到的鱼一定会有大又好，每人每天最多可以钓鱼<color=green>50<color>条。<enter><enter><color=yellow>【杂物】：<color>钓鱼的过程中有机会钓上杂物，将杂物卖店能获得少许绑银。<enter><enter><color=yellow>【幸运鱼排行榜】：<color>每周秦洼将选取<color=green>三种<color>鱼为<color=green>本周幸运鱼<color>，凡是幸运鱼的总斤数排名前列的侠客可以得到幸运排行榜奖励，<color=green>第1名<color>可以获得不绑定的<color=green>18格鱼篓背包<color>，<color=green>第二至五名<color>可以获得不绑定的<color=green>15格鱼篓背包<color>。背包可以放在任意背包栏位中。<enter><enter><color=yellow>【交鱼】：<color>周六或周日钓到的鱼儿要在<color=green>当天晚上23：30分<color>之前交给秦洼兑换奖励哦。钓到的鱼儿可以先交给秦洼，让他替你保管（<color=yellow>先将鱼交给秦洼保管并不影响任务的完成哦<color>），待到全部钓完再向秦洼领取奖励。钓到的鱼儿所获取的奖励按照<color=yellow>斤数的多少<color>计算。<enter><color=red>（完成任务获得的水产证书可让你的总奖励翻倍）。<enter><color><enter><color=yellow>【任务及任务奖励】<enter><color>     周六和周日玩家可以在秦洼处接取钓鱼任务，接取任务后在<color=yellow>10:00---14:00  ；16:00----20:00<color> 这段时间，根据任务提示到下列地区找所需要的鱼儿。<enter>     <color=yellow>西夏境内鱼的种类<color>：鲤鱼、黄鱼、虾虎鱼、鲢鱼、鲟鱼<color=yellow><enter><color>     <color=yellow>大理境内鱼的种类<color>：白鳗、草鱼、鳕鱼、鳙鱼、霸王鱼<enter>     <color=yellow>金国境内鱼的种类<color>：铜鱼、鳌花鱼、大头鱼、巨鳝、鲶鱼<enter>     <color=yellow>大宋东部鱼的种类<color>：团头鱼、青鱼、白鲳、鲮鱼、鲫鱼<color=yellow><enter><color>     <color=yellow>大宋西部鱼的种类<color>：马哈鱼、金龙鱼、河豚、花鳅、河鲈<enter>    完成任务后将给各位颁发一张<color=green>水产证明<color>，有了它，你所钓到的鱼兑换出的<color=green>奖励将会翻倍<color>哦。<enter>          1、水产证书，使得每天鱼兑换的奖励翻倍。<enter>          2、大量经验奖励<enter>          3、秦洼的祝福<enter>     周末两天都完成任务在下周接取任务时将会获得钓鱼幸运状态<color=green>“秦洼的祝福”，<color>有了此状态，下周钓到的鱼将会更大更好！<enter>（首次接取任务将赠送一次<color=green>秦洼的祝福<color>。）<enter> <color=red>注意：完成任务并不扣除您身上的鱼儿。<enter><color><enter><color=yellow>【钓鱼总奖励】<color>：将当天所钓到的鱼都交给秦洼，他最多收<color=yellow>50条<color>。他将根据你所钓到鱼儿的总斤数给予你相应的奖励。<enter>奖励包括：<color=yellow>大量绑银、绑金、忠魂碎片（可兑换秘籍技能+1腰带）等。<color><color=yellow>服务器开放时间达到366天后，还有机会获得洞玄寒铁<item=18,1,1529,1>（可加工为提升声望获取速度的道具）。<enter><color>
150	1	【国庆七天乐，越庆越欢乐】	<color=green>【满城欢喜贺国庆】<color><enter>     篝火燃燃，绽放美丽心情。寄语明灯，祈福健康和平。愿明天更美好，世界充满爱。<enter><enter><color=yellow>【活动时间】<color><enter>2011年10月1日0:00-10月7日23:59<enter><enter><color=yellow>【参加条件】<color><enter>≥60级且加入门派的所有侠客<enter><enter><color=yellow>【活动NPC】<color><enter>各大城市中心<color=blue>【欢乐篝火】<color><color=red><enter><color><enter><color=green>【活动简介】<color><enter><color=yellow>1.烟花绽放：<enter><color>  活动期间，每个城市中间将会出现国庆欢乐篝火，各位侠客每天可以在国庆欢乐篝火处领取烟花：<color=red>爱我中华、神州同乐4个烟花，燃放后可以获得大量经验。<color><enter><color=yellow>2.彩灯飞舞：<enter><color>  击杀野外的精英首领获得【国庆明灯】，每人每天最多获得<color=yellow>5个。2名好友组队<color>共同将【国庆明灯】放飞后可获得<color=yellow>【国庆吉祥袋】，<color>点击后获取丰厚奖励。<enter><enter><color=yellow>【活动奖励】<enter><color><enter><color=yellow>1.经验奖励：<color>燃放烟花可获取丰厚经验奖励。<enter><color=yellow>2.【国庆吉祥袋】:<color>放飞【国庆明灯】后可获得【国庆吉祥袋】,点击后可随机<color=red>获得:<color><color=yellow>10000\30000\50000绑银、100\300\500绑金<color>中得随机一份奖励。<enter><color=red><enter><color><color=green>【奖励翻倍七天乐】<color><enter><enter><color=yellow>【活动时间】<color><enter>2011年10月1日0:00-10月7日23:59<enter><color=yellow>【参加条件】<color><enter>满足各项活动参与条件的侠客均可参加<enter><color=yellow>【活动简介】<color><enter> 10月1日-7日期间，<color=red>勇闯逍遥谷、挑战白虎堂、家族关卡、95级世界BOSS四大活动奖励翻倍<color>。参加后，可自动获得翻倍奖励，带给你畅爽体验！<enter><color=yellow>【活动奖励】<enter><color><enter><color=yellow>勇闯逍遥谷<color>      逍遥谷掉卡率翻倍。<enter><color=yellow>勇挑战白虎堂<color>    白虎堂Boss掉落翻倍。<enter><color=yellow>挑家族关卡<color>      家族关卡所掉落古铜钱或古金币翻倍。<tab><enter><color=yellow>95级世界Boss<color>    95级世界Boss掉落翻倍。<enter><enter><enter>
151	1	【福满家园，快乐之果】	<color=green>【福满家园，快乐之果】<color><enter>   金秋季节，让我们一同体验收获的乐趣。假日出行也不用担心，只要你的兄弟帮你悉心照顾，<color=green>10月15日前<color>均可在家族领地丰收使者收获丰硕的果实换取果篮领取丰厚奖励噢！<enter><enter><color=yellow>【活动时间】<color><enter>2011年<color=yellow>9月27日0:00<color>-<color=yellow>10月11日23:59<enter><color><enter>【参加条件】<enter>1.角色等级<color=yellow>≥60级<color>且已加入门派<enter>2.可进入<color=yellow>家族领地<color>的家族成员<enter><enter><color=yellow>【活动NPC】：<color><enter>家族领地中的<color=blue>【丰收使者】<enter><color><enter><color=yellow>【活动简介】<color><enter>     活动期间，在家族领地中将会出现<color=yellow>【丰收使者】，<color>在【丰收使者】处可以领取国庆<color=red>【幸运之种】和【幸运之水】<color>两种道具。各位侠客可以在家族领地中心广场的土壤附近点击【幸运之种】进行种植，并给种子浇水，成长后可收获【丰硕的果实】。可用果实与【丰收使者】换取【丰硕的果篮】获得丰厚奖励。<enter><color=yellow><enter><color><color=blue>【活动规则】<color><enter>1. 每颗【幸运之种】被浇水<color=yellow>3次<color>后会结出<color=yellow>30颗<color>【丰硕的果实】<enter>2.每天可以用【幸运之种】浇水<color=yellow>20次<color>。可以为自己的【幸运之种】浇水，也可以为家族其他人的【幸运之种】浇水（每颗只能浇一次）。<enter>3.【丰硕的果实】可以被家族中得其他人进行摘取，每位侠客每天可以摘取其他家族成员的果树<color=yellow>10次<color>。每次可摘取<color=yellow>2颗<color>。每棵树最少有<color=yellow>20颗<color>果实保留，无法被摘取。<enter>4.活动期间，【丰硕的果实】可以当日摘取也可以累积摘取，<color=yellow>累计摘取的果实到丰收使者处领取。<enter><color>5.若果实不足<color=yellow>10个<color>，可右键点击食用，获得100绑定银两<enter><enter><color=green>【活动奖励】<color><enter><color=yellow>领取时间：9月27日0:00-10月14日23:59<color><enter><color=yellow>领取NPC：<color>家族领地中的<color=yellow>【丰收使者】<color><color=red><enter><color><color=yellow>1.浇水收获果实：<color>每位侠客为自己或家族好友浇水（前10次）及收获自己的果实和家族好友的果实均可获得福袋及经验奖励。<enter><color=yellow>2.【丰硕的果篮】：<color>每10个果实可与丰收使者兑换1个【丰硕的果篮】，点击后可随机获得：<color=yellow>5-7级玄晶，500\800\1000绑金、50000\80000\100000绑银<color>、<color=red>高级祈福令牌<color>中的随机一份奖励。<enter>3.每个果实右键点击食用，可获得100绑定银两。<color=red><enter><color>
154	1	【寒武勇士大猜想】	<color=green>【寒武勇士大猜想】<color><enter>    神秘的雪域圣地，谁是寒武竞技的高手，谁是称霸寒武的勇士？巅峰对决，荣耀花落谁家？<enter><color=green><enter><color><color=yellow>【活动时间及条件】<color><enter><color=yellow>送祝福<color>：2011年<color=yellow>9月28日0:00-9月30日<color>23:59<enter><color=yellow>领奖：2011年12号0：10分--18号23：59分<color>（大猜想奖励及返还奖励）<enter>角色等级≥60级且已加入门派<enter><enter><color=yellow>【活动NPC】：<color>各大城市广场的<color=yellow>【卖火柴小女孩】<enter><color><enter>【活动内容】<enter>各位侠客可以在【卖火柴的小女孩】处为自己喜欢的寒武勇士进行祝福。在寒武遗迹竞技比赛结束后，<color=yellow>若自己送祝福的勇士荣登寒武遗迹勇士榜，更有丰厚奖励可领取。<enter><color><enter>【活动流程】<enter>1.在【龙五太爷】处购买<color=blue>【寒武勇士祝福卡】（每人限用10张）。<color><enter>2.在卖火柴的小女孩处给侠客送祝福投票。<enter>3.在卖火柴的小女孩处可查询寒武竞技的各项相关信息。每位侠客只能对同一个选手投注1票。<enter><enter><color=green>【活动奖励】<color><enter><color=yellow>1.寒武祝福卡奖励 <color>：送出祝福卡可领取丰厚奖励<enter>   每送出祝福卡一张即可返还200绑金，且在领奖时间内每张祝福卡均有500绑金，30000绑银奖励领取。<color=yellow>最多可领取7000绑金、300000绑银<color><color=red>。<color>快乐送祝福，豪礼轻松拿！<enter>注：所有道具获取绑定，游戏运营期内长期有效<enter><enter><color=yellow>2.寒武勇士大猜想奖励：<color><enter>    10月12日寒武遗迹勇士榜排名更新后，若自己送祝福的勇士在排行榜前10名，即可再次领取<color=yellow>大量高额绑金奖励<color>，所送祝福的勇士上榜越多，侠客们获得的奖励越多。更有机率获得<color=yellow>【国庆原石宝箱】。<color>点击后可获得2-5级原石中的随机一种。惊喜连连，精彩奖等着你。<enter><enter>
