Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice	nTimeFrameStartDay	timeSaleStart	timeSaleClose	BuyPlayerLevel
橙装PVP_土系所有路线鸳鸯手镯	2145	2	10	677	5	3	1	4	1	4															
橙装PVP_土系所有路线鸿鹄手镯	2146	2	10	678	6	3	1	4	1	5															
橙装PVP_土系所有路线傲霜之环	2147	2	10	679	7	3	1	4	1	6															
橙装PVP_土系所有路线闭月之环	2148	2	10	680	8	3	1	4	1	7															
橙装PVP_土系所有路线天工之环	2149	2	10	681	9	3	1	4	1	8															
橙装PVP_土系所有路线龙凤血玉镯	2150	2	10	682	10	3	1	4	1	9															
蓝装_金系所有路线五色项链	2151	2	5	251	5	5	1	5	1	2															
蓝装_金系所有路线温润之链	2152	2	5	252	6	5	1	5	1	3															
蓝装_金系所有路线秘隐之链	2153	2	5	253	7	5	1	5	1	4															
蓝装_金系所有路线北辰之链	2154	2	5	254	8	5	1	5	1	5															
蓝装_金系所有路线群鸟之链	2155	2	5	255	9	5	1	5	1	6															
蓝装_金系所有路线朝露之链	2156	2	5	256	10	5	1	5	1	7															
蓝装_木系所有路线五色项链	2157	2	5	257	5	3	1	5	1	2															
蓝装_木系所有路线温润之链	2158	2	5	258	6	3	1	5	1	3															
蓝装_木系所有路线秘隐之链	2159	2	5	259	7	3	1	5	1	4															
蓝装_木系所有路线北辰之链	2160	2	5	260	8	3	1	5	1	5															
蓝装_木系所有路线群鸟之链	2161	2	5	261	9	3	1	5	1	6															
蓝装_木系所有路线朝露之链	2162	2	5	262	10	3	1	5	1	7															
蓝装_水系所有路线五色项链	2163	2	5	263	5	1	1	5	1	2															
蓝装_水系所有路线温润之链	2164	2	5	264	6	1	1	5	1	3															
蓝装_水系所有路线秘隐之链	2165	2	5	265	7	1	1	5	1	4															
蓝装_水系所有路线北辰之链	2166	2	5	266	8	1	1	5	1	5															
蓝装_水系所有路线群鸟之链	2167	2	5	267	9	1	1	5	1	6															
蓝装_水系所有路线朝露之链	2168	2	5	268	10	1	1	5	1	7															
蓝装_火系所有路线五色项链	2169	2	5	269	5	2	1	5	1	2															
蓝装_火系所有路线温润之链	2170	2	5	270	6	2	1	5	1	3															
蓝装_火系所有路线秘隐之链	2171	2	5	271	7	2	1	5	1	4															
蓝装_火系所有路线北辰之链	2172	2	5	272	8	2	1	5	1	5															
蓝装_火系所有路线群鸟之链	2173	2	5	273	9	2	1	5	1	6															
蓝装_火系所有路线朝露之链	2174	2	5	274	10	2	1	5	1	7															
蓝装_土系所有路线五色项链	2175	2	5	275	5	4	1	5	1	2															
蓝装_土系所有路线温润之链	2176	2	5	276	6	4	1	5	1	3															
蓝装_土系所有路线秘隐之链	2177	2	5	277	7	4	1	5	1	4															
蓝装_土系所有路线北辰之链	2178	2	5	278	8	4	1	5	1	5															
蓝装_土系所有路线群鸟之链	2179	2	5	279	9	4	1	5	1	6															
蓝装_土系所有路线朝露之链	2180	2	5	280	10	4	1	5	1	7															
紫装PVP_金系所有路线五色项链	2181	2	5	281	5	5	1	5	1	3															
紫装PVP_金系所有路线温润之链	2182	2	5	282	6	5	1	5	1	4															
紫装PVP_金系所有路线秘隐之链	2183	2	5	283	7	5	1	5	1	5															
紫装PVP_金系所有路线北辰之链	2184	2	5	284	8	5	1	5	1	6															
紫装PVP_金系所有路线群鸟之链	2185	2	5	285	9	5	1	5	1	7															
紫装PVP_金系所有路线朝露之链	2186	2	5	286	10	5	1	5	1	8															
紫装PVP_木系所有路线五色项链	2187	2	5	287	5	3	1	5	1	3															
紫装PVP_木系所有路线温润之链	2188	2	5	288	6	3	1	5	1	4															
紫装PVP_木系所有路线秘隐之链	2189	2	5	289	7	3	1	5	1	5															
紫装PVP_木系所有路线北辰之链	2190	2	5	290	8	3	1	5	1	6															
紫装PVP_木系所有路线群鸟之链	2191	2	5	291	9	3	1	5	1	7															
紫装PVP_木系所有路线朝露之链	2192	2	5	292	10	3	1	5	1	8															
紫装PVP_水系所有路线五色项链	2193	2	5	293	5	1	1	5	1	3															
紫装PVP_水系所有路线温润之链	2194	2	5	294	6	1	1	5	1	4															
紫装PVP_水系所有路线秘隐之链	2195	2	5	295	7	1	1	5	1	5															
紫装PVP_水系所有路线北辰之链	2196	2	5	296	8	1	1	5	1	6															
紫装PVP_水系所有路线群鸟之链	2197	2	5	297	9	1	1	5	1	7															
紫装PVP_水系所有路线朝露之链	2198	2	5	298	10	1	1	5	1	8															
紫装PVP_火系所有路线五色项链	2199	2	5	299	5	2	1	5	1	3															
紫装PVP_火系所有路线温润之链	2200	2	5	300	6	2	1	5	1	4															
紫装PVP_火系所有路线秘隐之链	2201	2	5	301	7	2	1	5	1	5															
紫装PVP_火系所有路线北辰之链	2202	2	5	302	8	2	1	5	1	6															
紫装PVP_火系所有路线群鸟之链	2203	2	5	303	9	2	1	5	1	7															
紫装PVP_火系所有路线朝露之链	2204	2	5	304	10	2	1	5	1	8															
紫装PVP_土系所有路线五色项链	2205	2	5	305	5	4	1	5	1	3															
紫装PVP_土系所有路线温润之链	2206	2	5	306	6	4	1	5	1	4															
紫装PVP_土系所有路线秘隐之链	2207	2	5	307	7	4	1	5	1	5															
紫装PVP_土系所有路线北辰之链	2208	2	5	308	8	4	1	5	1	6															
紫装PVP_土系所有路线群鸟之链	2209	2	5	309	9	4	1	5	1	7															
紫装PVP_土系所有路线朝露之链	2210	2	5	310	10	4	1	5	1	8															
橙装PVP_金系所有路线五色项链	2211	2	5	311	5	5	1	5	1	4															
橙装PVP_金系所有路线温润之链	2212	2	5	312	6	5	1	5	1	5															
橙装PVP_金系所有路线秘隐之链	2213	2	5	313	7	5	1	5	1	6															
橙装PVP_金系所有路线北辰之链	2214	2	5	314	8	5	1	5	1	7															
橙装PVP_金系所有路线群鸟之链	2215	2	5	315	9	5	1	5	1	8															
橙装PVP_金系所有路线朝露之链	2216	2	5	316	10	5	1	5	1	9															
橙装PVP_木系所有路线五色项链	2217	2	5	317	5	3	1	5	1	4															
橙装PVP_木系所有路线温润之链	2218	2	5	318	6	3	1	5	1	5															
橙装PVP_木系所有路线秘隐之链	2219	2	5	319	7	3	1	5	1	6															
橙装PVP_木系所有路线北辰之链	2220	2	5	320	8	3	1	5	1	7															
橙装PVP_木系所有路线群鸟之链	2221	2	5	321	9	3	1	5	1	8															
橙装PVP_木系所有路线朝露之链	2222	2	5	322	10	3	1	5	1	9															
橙装PVP_水系所有路线五色项链	2223	2	5	323	5	1	1	5	1	4															
橙装PVP_水系所有路线温润之链	2224	2	5	324	6	1	1	5	1	5															
橙装PVP_水系所有路线秘隐之链	2225	2	5	325	7	1	1	5	1	6															
橙装PVP_水系所有路线北辰之链	2226	2	5	326	8	1	1	5	1	7															
橙装PVP_水系所有路线群鸟之链	2227	2	5	327	9	1	1	5	1	8															
橙装PVP_水系所有路线朝露之链	2228	2	5	328	10	1	1	5	1	9															
橙装PVP_火系所有路线五色项链	2229	2	5	329	5	2	1	5	1	4															
橙装PVP_火系所有路线温润之链	2230	2	5	330	6	2	1	5	1	5															
橙装PVP_火系所有路线秘隐之链	2231	2	5	331	7	2	1	5	1	6															
橙装PVP_火系所有路线北辰之链	2232	2	5	332	8	2	1	5	1	7															
橙装PVP_火系所有路线群鸟之链	2233	2	5	333	9	2	1	5	1	8															
橙装PVP_火系所有路线朝露之链	2234	2	5	334	10	2	1	5	1	9															
橙装PVP_土系所有路线五色项链	2235	2	5	335	5	4	1	5	1	4															
橙装PVP_土系所有路线温润之链	2236	2	5	336	6	4	1	5	1	5															
橙装PVP_土系所有路线秘隐之链	2237	2	5	337	7	4	1	5	1	6															
橙装PVP_土系所有路线北辰之链	2238	2	5	338	8	4	1	5	1	7															
橙装PVP_土系所有路线群鸟之链	2239	2	5	339	9	4	1	5	1	8															
橙装PVP_土系所有路线朝露之链	2240	2	5	340	10	4	1	5	1	9															
汴京特产1	2241	18	1	119	1	0	1																		
凤翔特产1	2242	18	1	120	1	0	1																		
襄阳特产1	2243	18	1	121	1	0	1																		
成都特产1	2244	18	1	122	1	0	1																		
大理特产1	2245	18	1	123	1	0	1																		
扬州特产1	2246	18	1	124	1	0	1																		
临安特产1	2247	18	1	125	1	0	1																		
龙门镇特产1	2248	18	1	126	1	0	1																		
云中镇特产1	2249	18	1	127	1	0	1																		
永乐镇特产1	2250	18	1	128	1	0	1																		
稻香村特产1	2251	18	1	129	1	0	1																		
江津村特产1	2252	18	1	130	1	0	1																		
巴陵县特产1	2253	18	1	131	1	0	1																		
龙泉村特产1	2254	18	1	132	1	0	1																		
石鼓镇特产1	2255	18	1	133	1	0	1																		
少林特产1	2256	18	1	134	1	0	1																		
天王特产1	2257	18	1	135	1	0	1																		
唐门特产1	2258	18	1	136	1	0	1																		
五毒特产1	2259	18	1	137	1	0	1																		
明教特产1	2260	18	1	138	1	0	1																		
峨嵋特产1	2261	18	1	139	1	0	1																		
翠烟特产1	2262	18	1	140	1	0	1																		
段氏特产1	2263	18	1	141	1	0	1																		
丐帮特产1	2264	18	1	142	1	0	1																		
天忍特产1	2265	18	1	143	1	0	1																		
武当特产1	2266	18	1	144	1	0	1																		
昆仑特产1	2267	18	1	145	1	0	1																		
金系男08银腰带	2268	2	8	651	10	4	1	5	2	2															
木系男08银腰带	2269	2	8	652	10	1	1	5	2	2															
水系男08银腰带	2270	2	8	653	10	5	1	5	2	2															
火系男08银腰带	2271	2	8	654	10	3	1	5	2	2															
土系男08银腰带	2272	2	8	655	10	2	1	5	2	2															
金系女08银腰带	2273	2	8	656	10	4	1	5	2	2															
木系女08银腰带	2274	2	8	657	10	1	1	5	2	2															
水系女08银腰带	2275	2	8	658	10	5	1	5	2	2															
火系女08银腰带	2276	2	8	659	10	3	1	5	2	2															
土系女08银腰带	2277	2	8	660	10	2	1	5	2	2															
金系男08金腰带	2278	2	8	661	10	4	1	5	2	3															
木系男08金腰带	2279	2	8	662	10	1	1	5	2	3															
水系男08金腰带	2280	2	8	663	10	5	1	5	2	3															
火系男08金腰带	2281	2	8	664	10	3	1	5	2	3															
土系男08金腰带	2282	2	8	665	10	2	1	5	2	3															
金系女08金腰带	2283	2	8	666	10	4	1	5	2	3															
木系女08金腰带	2284	2	8	667	10	1	1	5	2	3															
水系女08金腰带	2285	2	8	668	10	5	1	5	2	3															
火系女08金腰带	2286	2	8	669	10	3	1	5	2	3															
土系女08金腰带	2287	2	8	670	10	2	1	5	2	3															
军营令牌	2288	20	1	606	1	0																			
牛栏寨腰牌	2289	20	1	485	1	0	1	1	3	2										1	10				
迷宫钥匙	2290	20	1	486	1	0	1	1	3	1										1	10				
骨玉图腾	2291	20	1	487	1	0	1	1	3	3										1	10				
熟牛肉	2292	20	1	488	1	0	1	1	3	4										1	50				
烤鹌鹑	2293	20	1	488	2	0	1	1	3	5										1	100				
仙灵木制作图	2294	23	1	1	1	0	1																		
灵兽皮制作图	2295	23	1	2	1	0	1																		
空白灵符制作图	2296	23	1	3	1	0	1																		
紫晶石制作图	2297	23	1	4	1	0	1																		
仙灵果粉制作图	2298	23	1	5	1	0	1																		
血影枪制作图	2299	23	1	6	1	0	1																		
灵兽战靴制作图	2300	23	1	7	1	0	1																		
遁甲灵符制作图	2301	23	1	8	1	0	1																		
紫晶幻佩制作图	2302	23	1	9	1	0	1																		
七彩仙丹制作图	2303	23	1	10	1	0	1																		
护腕改造图（逍遥套装）	2304	18	2	1	1	0	1	5	3	2															
腰坠改造图（逍遥套装）	2305	18	2	1	2	0	1	5	3	3															
鞋子改造图（逍遥套装）	2306	18	2	1	3	0	1	5	3	4															
金系白银护身符	2307	2	6	252	10	3	1	5	4	4															
木系白银护身符	2308	2	6	253	10	4	1	5	4	4															
水系白银护身符	2309	2	6	254	10	2	1	5	4	4															
火系白银护身符	2310	2	6	255	10	5	1	5	4	4															
土系白银护身符	2311	2	6	256	10	1	1	5	4	4															
金系黄金护身符	2312	2	6	257	10	3	1	5	4	5															
木系黄金护身符	2313	2	6	258	10	4	1	5	4	5															
水系黄金护身符	2314	2	6	259	10	2	1	5	4	5															
火系黄金护身符	2315	2	6	260	10	5	1	5	4	5															
土系黄金护身符	2316	2	6	261	10	1	1	5	4	5															
衣服改造图（联赛套装）	2317	18	2	2	1	0	1	7	1	2															
护身符改造图（联赛套装）	2318	18	2	2	2	0	1	7	1	3															
戒指改造图（联赛套装）	2319	18	2	2	3	0	1	7	1	4															
紫装PVP_刀少龙鳞刀	2320	2	1	370	9	1	1	6	1	2															
紫装PVP_刀少偃月刀	2321	2	1	371	10	1	1	6	1	3															
紫装PVP_棍少搅海棒	2322	2	1	380	9	1	1	6	1	2															
紫装PVP_棍少金箍棒	2323	2	1	381	10	1	1	6	1	3															
紫装PVP_枪天惊雷枪	2324	2	1	390	9	1	1	6	1	2															
紫装PVP_枪天破天戟	2325	2	1	391	10	1	1	6	1	3															
紫装PVP_锤天孽龙锤	2326	2	1	400	9	1	1	6	1	2															
紫装PVP_锤天破天锤	2327	2	1	401	10	1	1	6	1	3															
紫装PVP_刀毒龙鳞刀	2328	2	1	410	9	2	1	6	2	2															
紫装PVP_刀毒偃月刀	2329	2	1	411	10	2	1	6	2	3															
紫装PVP_掌毒白虎缠手	2330	2	1	420	9	2	1	6	2	2															
紫装PVP_掌毒青龙缠手	2331	2	1	421	10	2	1	6	2	3															
紫装PVP_刀翠龙鳞刀	2332	2	1	430	9	3	1	6	3	2															
紫装PVP_刀翠偃月刀	2333	2	1	431	10	3	1	6	3	3															
紫装PVP_指段白虎缠手	2334	2	1	440	9	3	1	6	3	2															
紫装PVP_指段青龙缠手	2335	2	1	441	10	3	1	6	3	3															
紫装PVP_掌峨白虎缠手	2336	2	1	450	9	3	1	6	3	2															
紫装PVP_掌峨青龙缠手	2337	2	1	451	10	3	1	6	3	3															
紫装PVP_剑翠、气段、辅峨玄铁剑	2338	2	1	460	9	3	1	6	3	2															
紫装PVP_剑翠、气段、辅峨龙渊剑	2339	2	1	461	10	3	1	6	3	3															
紫装PVP_棍丐搅海棒	2340	2	1	470	9	4	1	6	4	2															
紫装PVP_棍丐金箍棒	2341	2	1	471	10	4	1	6	4	3															
紫装PVP_战忍惊雷枪	2342	2	1	480	9	4	1	6	4	2															
紫装PVP_战忍破天戟	2343	2	1	481	10	4	1	6	4	3															
紫装PVP_掌丐白虎缠手	2344	2	1	490	9	4	1	6	4	2															
紫装PVP_掌丐青龙缠手	2345	2	1	491	10	4	1	6	4	3															
紫装PVP_魔忍龙鳞刀	2346	2	1	500	9	4	1	6	4	2															
紫装PVP_魔忍偃月刀	2347	2	1	501	10	4	1	6	4	3															
紫装PVP_刀昆龙鳞刀	2348	2	1	510	9	5	1	6	5	2															
紫装PVP_刀昆偃月刀	2349	2	1	511	10	5	1	6	5	3															
紫装PVP_剑武玄铁剑	2350	2	1	520	9	5	1	6	5	2															
紫装PVP_剑武龙渊剑	2351	2	1	521	10	5	1	6	5	3															
紫装PVP_气武玄铁剑	2352	2	1	530	9	5	1	6	5	2															
紫装PVP_气武龙渊剑	2353	2	1	531	10	5	1	6	5	3															
紫装PVP_剑昆玄铁剑	2354	2	1	540	9	5	1	6	5	2															
紫装PVP_剑昆龙渊剑	2355	2	1	541	10	5	1	6	5	3															
橙装PVP_刀少龙鳞刀	2356	2	1	730	9	1	1	6	1	3															
橙装PVP_刀少偃月刀	2357	2	1	731	10	1	1	6	1	4															
橙装PVP_棍少搅海棒	2358	2	1	740	9	1	1	6	1	3															
橙装PVP_棍少金箍棒	2359	2	1	741	10	1	1	6	1	4															
橙装PVP_枪天惊雷枪	2360	2	1	750	9	1	1	6	1	3															
橙装PVP_枪天破天戟	2361	2	1	751	10	1	1	6	1	4															
橙装PVP_锤天孽龙锤	2362	2	1	760	9	1	1	6	1	3															
橙装PVP_锤天破天锤	2363	2	1	761	10	1	1	6	1	4															
橙装PVP_刀毒龙鳞刀	2364	2	1	770	9	2	1	6	2	3															
橙装PVP_刀毒偃月刀	2365	2	1	771	10	2	1	6	2	4															
橙装PVP_掌毒白虎缠手	2366	2	1	780	9	2	1	6	2	3															
橙装PVP_掌毒青龙缠手	2367	2	1	781	10	2	1	6	2	4															
橙装PVP_刀翠龙鳞刀	2368	2	1	790	9	3	1	6	3	3															
橙装PVP_刀翠偃月刀	2369	2	1	791	10	3	1	6	3	4															
橙装PVP_指段白虎缠手	2370	2	1	800	9	3	1	6	3	3															
橙装PVP_指段青龙缠手	2371	2	1	801	10	3	1	6	3	4															
橙装PVP_掌峨白虎缠手	2372	2	1	810	9	3	1	6	3	3															
橙装PVP_掌峨青龙缠手	2373	2	1	811	10	3	1	6	3	4															
橙装PVP_剑翠、气段、辅峨玄铁剑	2374	2	1	820	9	3	1	6	3	3															
橙装PVP_剑翠、气段、辅峨龙渊剑	2375	2	1	821	10	3	1	6	3	4															
橙装PVP_棍丐搅海棒	2376	2	1	830	9	4	1	6	4	3															
橙装PVP_棍丐金箍棒	2377	2	1	831	10	4	1	6	4	4															
橙装PVP_战忍惊雷枪	2378	2	1	840	9	4	1	6	4	3															
橙装PVP_战忍破天戟	2379	2	1	841	10	4	1	6	4	4															
橙装PVP_掌丐白虎缠手	2380	2	1	850	9	4	1	6	4	3															
橙装PVP_掌丐青龙缠手	2381	2	1	851	10	4	1	6	4	4															
橙装PVP_魔忍龙鳞刀	2382	2	1	860	9	4	1	6	4	3															
橙装PVP_魔忍偃月刀	2383	2	1	861	10	4	1	6	4	4															
橙装PVP_刀昆龙鳞刀	2384	2	1	870	9	5	1	6	5	3															
橙装PVP_刀昆偃月刀	2385	2	1	871	10	5	1	6	5	4															
橙装PVP_剑武玄铁剑	2386	2	1	880	9	5	1	6	5	3															
橙装PVP_剑武龙渊剑	2387	2	1	881	10	5	1	6	5	4															
橙装PVP_气武玄铁剑	2388	2	1	890	9	5	1	6	5	3															
橙装PVP_气武龙渊剑	2389	2	1	891	10	5	1	6	5	4															
橙装PVP_剑昆玄铁剑	2390	2	1	900	9	5	1	6	5	3															
橙装PVP_剑昆龙渊剑	2391	2	1	901	10	5	1	6	5	4															
紫装PVP_锤明教孽龙锤	2392	2	1	950	9	2	1	6	2	2															
紫装PVP_锤明教破天锤	2393	2	1	951	10	2	1	6	2	3															
紫装PVP_剑明教玄铁剑	2394	2	1	960	9	2	1	6	2	2															
紫装PVP_剑明教龙渊剑	2395	2	1	961	10	2	1	6	2	3															
橙装PVP_锤明教孽龙锤	2396	2	1	990	9	2	1	6	2	3															
橙装PVP_锤明教破天锤	2397	2	1	991	10	2	1	6	2	4															
橙装PVP_剑明教玄铁剑	2398	2	1	1000	9	2	1	6	2	3															
橙装PVP_剑明教龙渊剑	2399	2	1	1001	10	2	1	6	2	4															
紫装PVP_刀唐绝影刀	2400	2	2	49	9	2	1	6	2	2															
紫装PVP_刀唐龙行刀	2401	2	2	50	10	2	1	6	2	3															
紫装PVP_弩唐七星透骨	2402	2	2	59	9	2	1	6	2	2															
紫装PVP_弩唐天外飞仙	2403	2	2	60	10	2	1	6	2	3															
橙装PVP_刀唐绝影刀	2404	2	2	89	9	2	1	6	2	3															
橙装PVP_刀唐龙行刀	2405	2	2	90	10	2	1	6	2	4															
橙装PVP_弩唐七星透骨	2406	2	2	99	9	2	1	6	2	3															
橙装PVP_弩唐天外飞仙	2407	2	2	100	10	2	1	6	2	4															
扩展箱令牌	2408	18	1	216	1	0	1	5	4	3															
快乐的小男孩	2409	1	13	3	1	0	2	1	3	1										1	6000				
快乐的小女孩	2410	1	13	4	1	0	2	1	3	1										1	6000				
金系超凡希冀披风·男	2411	1	17	1	1	1	1						1	43200				1	150						
金系出尘惊虹披风·男	2412	1	17	1	2	1	1						2	43200				1	248						
金系凌绝雾影披风·男	2413	1	17	1	3	1	1						3	43200				1	375						
金系惊世独舞披风·男	2414	1	17	1	4	1	1						4	43200				1	750						
金系御空冯需披风·男	2415	1	17	1	5	1	1						5	43200				1	1500						
金系混天镇元披风·男	2416	1	17	1	6	1	1						6	43200				1	2500						
金系雏凤翎羽披风·男	2417	1	17	1	7	1	1						7	43200				1	6000						
金系潜龙吟渊披风·男	2418	1	17	1	8	1	1						8	43200				1	15000						
金系至尊传说披风·男	2419	1	17	1	9	1	1						9	43200				1	30000						
金系无双王者披风·男	2420	1	17	1	10	1	1						10	43200				1	75000						
金系超凡希冀披风·女	2421	1	17	2	1	1	1						1	43200				1	150						
金系出尘惊虹披风·女	2422	1	17	2	2	1	1						2	43200				1	248						
金系凌绝雾影披风·女	2423	1	17	2	3	1	1						3	43200				1	375						
金系惊世独舞披风·女	2424	1	17	2	4	1	1						4	43200				1	750						
金系御空冯需披风·女	2425	1	17	2	5	1	1						5	43200				1	1500						
金系混天镇元披风·女	2426	1	17	2	6	1	1						6	43200				1	2500						
金系雏凤翎羽披风·女	2427	1	17	2	7	1	1						7	43200				1	6000						
金系潜龙吟渊披风·女	2428	1	17	2	8	1	1						8	43200				1	15000						
金系至尊传说披风·女	2429	1	17	2	9	1	1						9	43200				1	30000						
金系无双王者披风·女	2430	1	17	2	10	1	1						10	43200				1	75000						
木系超凡希冀披风·男	2431	1	17	3	1	2	1						1	43200				1	150						
木系出尘惊虹披风·男	2432	1	17	3	2	2	1						2	43200				1	248						
木系凌绝雾影披风·男	2433	1	17	3	3	2	1						3	43200				1	375						
木系惊世独舞披风·男	2434	1	17	3	4	2	1						4	43200				1	750						
木系御空冯需披风·男	2435	1	17	3	5	2	1						5	43200				1	1500						
木系混天镇元披风·男	2436	1	17	3	6	2	1						6	43200				1	2500						
木系雏凤翎羽披风·男	2437	1	17	3	7	2	1						7	43200				1	6000						
木系潜龙吟渊披风·男	2438	1	17	3	8	2	1						8	43200				1	15000						
木系至尊传说披风·男	2439	1	17	3	9	2	1						9	43200				1	30000						
木系无双王者披风·男	2440	1	17	3	10	2	1						10	43200				1	75000						
木系超凡希冀披风·女	2441	1	17	4	1	2	1						1	43200				1	150						
木系出尘惊虹披风·女	2442	1	17	4	2	2	1						2	43200				1	248						
木系凌绝雾影披风·女	2443	1	17	4	3	2	1						3	43200				1	375						
木系惊世独舞披风·女	2444	1	17	4	4	2	1						4	43200				1	750						
木系御空冯需披风·女	2445	1	17	4	5	2	1						5	43200				1	1500						
木系混天镇元披风·女	2446	1	17	4	6	2	1						6	43200				1	2500						
木系雏凤翎羽披风·女	2447	1	17	4	7	2	1						7	43200				1	6000						
木系潜龙吟渊披风·女	2448	1	17	4	8	2	1						8	43200				1	15000						
木系至尊传说披风·女	2449	1	17	4	9	2	1						9	43200				1	30000						
木系无双王者披风·女	2450	1	17	4	10	2	1						10	43200				1	75000						
水系超凡希冀披风·男	2451	1	17	5	1	3	1						1	43200				1	150						
水系出尘惊虹披风·男	2452	1	17	5	2	3	1						2	43200				1	248						
水系凌绝雾影披风·男	2453	1	17	5	3	3	1						3	43200				1	375						
水系惊世独舞披风·男	2454	1	17	5	4	3	1						4	43200				1	750						
水系御空冯需披风·男	2455	1	17	5	5	3	1						5	43200				1	1500						
水系混天镇元披风·男	2456	1	17	5	6	3	1						6	43200				1	2500						
水系雏凤翎羽披风·男	2457	1	17	5	7	3	1						7	43200				1	6000						
水系潜龙吟渊披风·男	2458	1	17	5	8	3	1						8	43200				1	15000						
水系至尊传说披风·男	2459	1	17	5	9	3	1						9	43200				1	30000						
水系无双王者披风·男	2460	1	17	5	10	3	1						10	43200				1	75000						
水系超凡希冀披风·女	2461	1	17	6	1	3	1						1	43200				1	150						
水系出尘惊虹披风·女	2462	1	17	6	2	3	1						2	43200				1	248						
水系凌绝雾影披风·女	2463	1	17	6	3	3	1						3	43200				1	375						
水系惊世独舞披风·女	2464	1	17	6	4	3	1						4	43200				1	750						
水系御空冯需披风·女	2465	1	17	6	5	3	1						5	43200				1	1500						
水系混天镇元披风·女	2466	1	17	6	6	3	1						6	43200				1	2500						
水系雏凤翎羽披风·女	2467	1	17	6	7	3	1						7	43200				1	6000						
水系潜龙吟渊披风·女	2468	1	17	6	8	3	1						8	43200				1	15000						
水系至尊传说披风·女	2469	1	17	6	9	3	1						9	43200				1	30000						
水系无双王者披风·女	2470	1	17	6	10	3	1						10	43200				1	75000						
火系超凡希冀披风·男	2471	1	17	7	1	4	1						1	43200				1	150						
火系出尘惊虹披风·男	2472	1	17	7	2	4	1						2	43200				1	248						
火系凌绝雾影披风·男	2473	1	17	7	3	4	1						3	43200				1	375						
火系惊世独舞披风·男	2474	1	17	7	4	4	1						4	43200				1	750						
火系御空冯需披风·男	2475	1	17	7	5	4	1						5	43200				1	1500						
火系混天镇元披风·男	2476	1	17	7	6	4	1						6	43200				1	2500						
火系雏凤翎羽披风·男	2477	1	17	7	7	4	1						7	43200				1	6000						
火系潜龙吟渊披风·男	2478	1	17	7	8	4	1						8	43200				1	15000						
火系至尊传说披风·男	2479	1	17	7	9	4	1						9	43200				1	30000						
火系无双王者披风·男	2480	1	17	7	10	4	1						10	43200				1	75000						
火系超凡希冀披风·女	2481	1	17	8	1	4	1						1	43200				1	150						
火系出尘惊虹披风·女	2482	1	17	8	2	4	1						2	43200				1	248						
火系凌绝雾影披风·女	2483	1	17	8	3	4	1						3	43200				1	375						
火系惊世独舞披风·女	2484	1	17	8	4	4	1						4	43200				1	750						
火系御空冯需披风·女	2485	1	17	8	5	4	1						5	43200				1	1500						
火系混天镇元披风·女	2486	1	17	8	6	4	1						6	43200				1	2500						
火系雏凤翎羽披风·女	2487	1	17	8	7	4	1						7	43200				1	6000						
火系潜龙吟渊披风·女	2488	1	17	8	8	4	1						8	43200				1	15000						
火系至尊传说披风·女	2489	1	17	8	9	4	1						9	43200				1	30000						
火系无双王者披风·女	2490	1	17	8	10	4	1						10	43200				1	75000						
土系超凡希冀披风·男	2491	1	17	9	1	5	1						1	43200				1	150						
土系出尘惊虹披风·男	2492	1	17	9	2	5	1						2	43200				1	248						
土系凌绝雾影披风·男	2493	1	17	9	3	5	1						3	43200				1	375						
土系惊世独舞披风·男	2494	1	17	9	4	5	1						4	43200				1	750						
土系御空冯需披风·男	2495	1	17	9	5	5	1						5	43200				1	1500						
土系混天镇元披风·男	2496	1	17	9	6	5	1						6	43200				1	2500						
土系雏凤翎羽披风·男	2497	1	17	9	7	5	1						7	43200				1	6000						
土系潜龙吟渊披风·男	2498	1	17	9	8	5	1						8	43200				1	15000						
土系至尊传说披风·男	2499	1	17	9	9	5	1						9	43200				1	30000						
土系无双王者披风·男	2500	1	17	9	10	5	1						10	43200				1	75000						
土系超凡希冀披风·女	2501	1	17	10	1	5	1						1	43200				1	150						
土系出尘惊虹披风·女	2502	1	17	10	2	5	1						2	43200				1	248						
土系凌绝雾影披风·女	2503	1	17	10	3	5	1						3	43200				1	375						
土系惊世独舞披风·女	2504	1	17	10	4	5	1						4	43200				1	750						
土系御空冯需披风·女	2505	1	17	10	5	5	1						5	43200				1	1500						
土系混天镇元披风·女	2506	1	17	10	6	5	1						6	43200				1	2500						
土系雏凤翎羽披风·女	2507	1	17	10	7	5	1						7	43200				1	6000						
土系潜龙吟渊披风·女	2508	1	17	10	8	5	1						8	43200				1	15000						
土系至尊传说披风·女	2509	1	17	10	9	5	1						9	43200				1	30000						
土系无双王者披风·女	2510	1	17	10	10	5	1						10	43200				1	75000						
盛夏青铜令牌	2511	18	1	179	3	0	1											1	35000						
修炼丹	2512	18	1	258	1	0	1											1	450						
联赛套装_金系女白银衣服	2513	4	3	143	10	3	1	7	1	5															
联赛套装_木系女白银衣服	2514	4	3	144	10	3	1	7	1	5															
联赛套装_水系女白银衣服	2515	4	3	145	10	3	1	7	1	5															
联赛套装_火系女白银衣服	2516	4	3	146	10	3	1	7	1	5															
