Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
满月笠	紫装PVP_刀毒、唐门、明教满月笠	4	1	2	9	442	2	\image\item\equip\helm\m_pige_302_s.spr	\image\item\equip\helm\m_pige_302.spr	18			2	300	1			2	0	equip	6		damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	0									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	2	staminamax_v	2																								
玄纱巾	紫装PVP_刀毒、唐门、明教玄纱巾	4	1	2	9	443	3	\image\item\equip\helm\m_pige_303_s.spr	\image\item\equip\helm\m_pige_303.spr	18			2	700	1			2	0	equip	7		damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	0									4	lifereplenish_v	20	20																																													lifemax_v	3	manamax_v	2	staminamax_v	2	damage_light_resist	1																						
华阳巾	紫装PVP_刀毒、唐门、明教华阳巾	4	1	2	9	444	4	\image\item\equip\helm\m_pige_304_s.spr	\image\item\equip\helm\m_pige_304.spr	18			2	2000	1			2	0	equip	7		damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	3	manamax_v	3	staminamax_v	3	damage_light_resist	2	state_hurt_resisttime	2																				
飞云束带	紫装PVP_刀毒、唐门、明教飞云束带	4	1	2	9	445	5	\image\item\equip\helm\m_pige_305_s.spr	\image\item\equip\helm\m_pige_305.spr	18			2	3000	1			2	0	equip	8		damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	4	manamax_v	3	staminamax_v	3	damage_light_resist	3	state_hurt_resisttime	2																				
神木束带	紫装PVP_刀毒、唐门、明教神木束带	4	1	2	9	446	6	\image\item\equip\helm\m_pige_306_s.spr	\image\item\equip\helm\m_pige_306.spr	18			2	6000	1			2	0	equip	8		damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	5	manamax_v	4	staminamax_v	4	damage_light_resist	4	state_hurt_resisttime	3																				
青煞发冠	紫装PVP_刀毒、唐门、明教青煞发冠	4	1	2	9	447	7	\image\item\equip\helm\m_pige_307_s.spr	\image\item\equip\helm\m_pige_307.spr	18			2	10000	1			2	0	equip	9		damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					lifemax_v	5	manamax_v	5	staminamax_v	5	damage_light_resist	5	state_hurt_resisttime	3																				
山鬼发冠	紫装PVP_刀毒、唐门、明教山鬼发冠	4	1	2	9	448	8	\image\item\equip\helm\m_pige_308_s.spr	\image\item\equip\helm\m_pige_308.spr	18			2	18000	1			2	0	equip	9		damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	0									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					lifemax_v	6	manamax_v	5	staminamax_v	5	damage_light_resist	6	state_hurt_resisttime	4																				
百毒发结	紫装PVP_刀毒、唐门、明教百毒发结	4	1	2	9	449	9	\image\item\equip\helm\m_pige_309_s.spr	\image\item\equip\helm\m_pige_309.spr	18			2	30000	1			2	0	equip	10		damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	0									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													lifemax_v	6	manamax_v	6	staminamax_v	6	damage_light_resist	6	state_hurt_resisttime	5																				
修罗发结	紫装PVP_刀毒、唐门、明教修罗发结	4	1	2	9	450	10	\image\item\equip\helm\m_pige_310_s.spr	\image\item\equip\helm\m_pige_310.spr	18			2	50000	1		0	2	0	equip	10		damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	0									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_light_resist	7	state_hurt_resisttime	5			15	damage_poison_resist	80	80														
黄布发带	紫装PVP_刀毒、唐门、明教黄布发带	4	1	2	9	451	1	\image\item\equip\helm\f_pige_701_s.spr	\image\item\equip\helm\f_pige_701.spr	19			2	100	1			2	0	equip		6	damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	1									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	1	staminamax_v	1																								
绿玉发带	紫装PVP_刀毒、唐门、明教绿玉发带	4	1	2	9	452	2	\image\item\equip\helm\f_pige_702_s.spr	\image\item\equip\helm\f_pige_702.spr	19			2	300	1			2	0	equip		6	damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	1									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	2	staminamax_v	2																								
辟水发带	紫装PVP_刀毒、唐门、明教辟水发带	4	1	2	9	453	3	\image\item\equip\helm\f_pige_703_s.spr	\image\item\equip\helm\f_pige_703.spr	19			2	700	1			2	0	equip		7	damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	1									4	lifereplenish_v	20	20																																													lifemax_v	3	manamax_v	2	staminamax_v	2	damage_light_resist	1																						
青蓝发带	紫装PVP_刀毒、唐门、明教青蓝发带	4	1	2	9	454	4	\image\item\equip\helm\f_pige_704_s.spr	\image\item\equip\helm\f_pige_704.spr	19			2	2000	1			2	0	equip		7	damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	3	manamax_v	3	staminamax_v	3	damage_light_resist	2	state_hurt_resisttime	2																				
鹦羽发带	紫装PVP_刀毒、唐门、明教鹦羽发带	4	1	2	9	455	5	\image\item\equip\helm\f_pige_705_s.spr	\image\item\equip\helm\f_pige_705.spr	19			2	3000	1			2	0	equip		8	damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	4	manamax_v	3	staminamax_v	3	damage_light_resist	3	state_hurt_resisttime	2																				
白虹发带	紫装PVP_刀毒、唐门、明教白虹发带	4	1	2	9	456	6	\image\item\equip\helm\f_pige_706_s.spr	\image\item\equip\helm\f_pige_706.spr	19			2	6000	1			2	0	equip		8	damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	5	manamax_v	4	staminamax_v	4	damage_light_resist	4	state_hurt_resisttime	3																				
赤豚面罩	紫装PVP_刀毒、唐门、明教赤豚面罩	4	1	2	9	457	7	\image\item\equip\helm\f_pige_707_s.spr	\image\item\equip\helm\f_pige_707.spr	19			2	10000	1			2	0	equip		9	damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					lifemax_v	5	manamax_v	5	staminamax_v	5	damage_light_resist	5	state_hurt_resisttime	3																				
貂皮面罩	紫装PVP_刀毒、唐门、明教貂皮面罩	4	1	2	9	458	8	\image\item\equip\helm\f_pige_708_s.spr	\image\item\equip\helm\f_pige_708.spr	19			2	18000	1			2	0	equip		9	damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	1									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					lifemax_v	6	manamax_v	5	staminamax_v	5	damage_light_resist	6	state_hurt_resisttime	4																				
龙血面罩	紫装PVP_刀毒、唐门、明教龙血面罩	4	1	2	9	459	9	\image\item\equip\helm\f_pige_709_s.spr	\image\item\equip\helm\f_pige_709.spr	19			2	30000	1			2	0	equip		10	damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	1									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													lifemax_v	6	manamax_v	6	staminamax_v	6	damage_light_resist	6	state_hurt_resisttime	5																				
玄犀面罩	紫装PVP_刀毒、唐门、明教玄犀面罩	4	1	2	9	460	10	\image\item\equip\helm\f_pige_710_s.spr	\image\item\equip\helm\f_pige_710.spr	19			2	50000	1		0	2	0	equip		10	damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	1									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_light_resist	7	state_hurt_resisttime	5			15	damage_poison_resist	80	80														
儒巾	紫装PVP_掌毒儒巾	4	1	2	9	461	1	\image\item\equip\helm\m_bupi_401_s.spr	\image\item\equip\helm\m_bupi_401.spr	18			2	100	1			2	0	equip	1		damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	0									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	1	staminamax_v	1																								
逍遥巾	紫装PVP_掌毒逍遥巾	4	1	2	9	462	2	\image\item\equip\helm\m_bupi_402_s.spr	\image\item\equip\helm\m_bupi_402.spr	18			2	300	1			2	0	equip	1		damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	0									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	2	staminamax_v	2																								
金风冠	紫装PVP_掌毒金风冠	4	1	2	9	463	3	\image\item\equip\helm\m_bupi_403_s.spr	\image\item\equip\helm\m_bupi_403.spr	18			2	700	1			2	0	equip	2		damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	0									4	lifereplenish_v	20	20																																													lifemax_v	3	manamax_v	2	staminamax_v	2	damage_light_resist	1																						
进贤冠	紫装PVP_掌毒进贤冠	4	1	2	9	464	4	\image\item\equip\helm\m_bupi_404_s.spr	\image\item\equip\helm\m_bupi_404.spr	18			2	2000	1			2	0	equip	2		damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	3	manamax_v	3	staminamax_v	3	damage_light_resist	2	state_hurt_resisttime	2																				
越美冠	紫装PVP_掌毒越美冠	4	1	2	9	465	5	\image\item\equip\helm\m_bupi_405_s.spr	\image\item\equip\helm\m_bupi_405.spr	18			2	3000	1			2	0	equip	5		damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	4	manamax_v	3	staminamax_v	3	damage_light_resist	3	state_hurt_resisttime	2																				
琅琊冠	紫装PVP_掌毒琅琊冠	4	1	2	9	466	6	\image\item\equip\helm\m_bupi_406_s.spr	\image\item\equip\helm\m_bupi_406.spr	18			2	6000	1			2	0	equip	5		damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	5	manamax_v	4	staminamax_v	4	damage_light_resist	4	state_hurt_resisttime	3																				
绝玉束额	紫装PVP_掌毒绝玉束额	4	1	2	9	467	7	\image\item\equip\helm\m_bupi_407_s.spr	\image\item\equip\helm\m_bupi_407.spr	18			2	10000	1			2	0	equip	4		damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					lifemax_v	5	manamax_v	5	staminamax_v	5	damage_light_resist	5	state_hurt_resisttime	3																				
紫金束额	紫装PVP_掌毒紫金束额	4	1	2	9	468	8	\image\item\equip\helm\m_bupi_408_s.spr	\image\item\equip\helm\m_bupi_408.spr	18			2	18000	1			2	0	equip	4		damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	0									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					lifemax_v	6	manamax_v	5	staminamax_v	5	damage_light_resist	6	state_hurt_resisttime	4																				
七宝冠	紫装PVP_掌毒七宝冠	4	1	2	9	469	9	\image\item\equip\helm\m_bupi_409_s.spr	\image\item\equip\helm\m_bupi_409.spr	18			2	30000	1			2	0	equip	3		damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	0									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													lifemax_v	6	manamax_v	6	staminamax_v	6	damage_light_resist	6	state_hurt_resisttime	5																				
通天发冠	紫装PVP_掌毒通天发冠	4	1	2	9	470	10	\image\item\equip\helm\m_bupi_410_s.spr	\image\item\equip\helm\m_bupi_410.spr	18			2	50000	1		0	2	0	equip	3		damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	0									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_light_resist	7	state_hurt_resisttime	5			15	damage_poison_resist	80	80														
发钗	紫装PVP_掌毒发钗	4	1	2	9	471	1	\image\item\equip\helm\f_bupi_801_s.spr	\image\item\equip\helm\f_bupi_801.spr	19			2	100	1			2	0	equip		3	damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	1									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	1	staminamax_v	1																								
银铃钗	紫装PVP_掌毒银铃钗	4	1	2	9	472	2	\image\item\equip\helm\f_bupi_802_s.spr	\image\item\equip\helm\f_bupi_802.spr	19			2	300	1			2	0	equip		3	damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	1									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	2	staminamax_v	2																								
兽骨钗	紫装PVP_掌毒兽骨钗	4	1	2	9	473	3	\image\item\equip\helm\f_bupi_803_s.spr	\image\item\equip\helm\f_bupi_803.spr	19			2	700	1			2	0	equip		2	damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	1									4	lifereplenish_v	20	20																																													lifemax_v	3	manamax_v	2	staminamax_v	2	damage_light_resist	1																						
青星钗	紫装PVP_掌毒青星钗	4	1	2	9	474	4	\image\item\equip\helm\f_bupi_804_s.spr	\image\item\equip\helm\f_bupi_804.spr	19			2	2000	1			2	0	equip		2	damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	3	manamax_v	3	staminamax_v	3	damage_light_resist	2	state_hurt_resisttime	2																				
金凤钗	紫装PVP_掌毒金凤钗	4	1	2	9	475	5	\image\item\equip\helm\f_bupi_805_s.spr	\image\item\equip\helm\f_bupi_805.spr	19			2	3000	1			2	0	equip		4	damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	4	manamax_v	3	staminamax_v	3	damage_light_resist	3	state_hurt_resisttime	2																				
夺魂钗	紫装PVP_掌毒夺魂钗	4	1	2	9	476	6	\image\item\equip\helm\f_bupi_806_s.spr	\image\item\equip\helm\f_bupi_806.spr	19			2	6000	1			2	0	equip		4	damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	5	manamax_v	4	staminamax_v	4	damage_light_resist	4	state_hurt_resisttime	3																				
朱雀发结	紫装PVP_掌毒朱雀发结	4	1	2	9	477	7	\image\item\equip\helm\f_bupi_807_s.spr	\image\item\equip\helm\f_bupi_807.spr	19			2	10000	1			2	0	equip		5	damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					lifemax_v	5	manamax_v	5	staminamax_v	5	damage_light_resist	5	state_hurt_resisttime	3																				
冥蝶发结	紫装PVP_掌毒冥蝶发结	4	1	2	9	478	8	\image\item\equip\helm\f_bupi_808_s.spr	\image\item\equip\helm\f_bupi_808.spr	19			2	18000	1			2	0	equip		5	damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	1									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					lifemax_v	6	manamax_v	5	staminamax_v	5	damage_light_resist	6	state_hurt_resisttime	4																				
风雷发结	紫装PVP_掌毒风雷发结	4	1	2	9	479	9	\image\item\equip\helm\f_bupi_809_s.spr	\image\item\equip\helm\f_bupi_809.spr	19			2	30000	1			2	0	equip		1	damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	1									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													lifemax_v	6	manamax_v	6	staminamax_v	6	damage_light_resist	6	state_hurt_resisttime	5																				
长生发结	紫装PVP_掌毒长生发结	4	1	2	9	480	10	\image\item\equip\helm\f_bupi_810_s.spr	\image\item\equip\helm\f_bupi_810.spr	19			2	50000	1		0	2	0	equip		1	damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	1									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_light_resist	7	state_hurt_resisttime	5			15	damage_poison_resist	80	80														
青铜束发	紫装PVP_指段青铜束发	4	1	2	9	481	1	\image\item\equip\helm\m_kui_201_s.spr	\image\item\equip\helm\m_kui_201.spr	18			3	100	1			2	0	equip	11		damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	0									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	1	staminamax_v	1																								
精铁束发	紫装PVP_指段精铁束发	4	1	2	9	482	2	\image\item\equip\helm\m_kui_202_s.spr	\image\item\equip\helm\m_kui_202.spr	18			3	300	1			2	0	equip	11		damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	0									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	2	staminamax_v	2																								
双面盔	紫装PVP_指段双面盔	4	1	2	9	483	3	\image\item\equip\helm\m_kui_203_s.spr	\image\item\equip\helm\m_kui_203.spr	18			3	700	1			2	0	equip	12		damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	0									4	lifereplenish_v	20	20																																													lifemax_v	3	manamax_v	2	staminamax_v	2	damage_fire_resist	1																						
明光盔	紫装PVP_指段明光盔	4	1	2	9	484	4	\image\item\equip\helm\m_kui_204_s.spr	\image\item\equip\helm\m_kui_204.spr	18			3	2000	1			2	0	equip	12		damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	3	manamax_v	3	staminamax_v	3	damage_fire_resist	2	state_stun_resisttime	2																				
细鳞冠	紫装PVP_指段细鳞冠	4	1	2	9	485	5	\image\item\equip\helm\m_kui_205_s.spr	\image\item\equip\helm\m_kui_205.spr	18			3	3000	1			2	0	equip	13		damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	4	manamax_v	3	staminamax_v	3	damage_fire_resist	3	state_stun_resisttime	2																				
雷池冠	紫装PVP_指段雷池冠	4	1	2	9	486	6	\image\item\equip\helm\m_kui_206_s.spr	\image\item\equip\helm\m_kui_206.spr	18			3	6000	1			2	0	equip	13		damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	5	manamax_v	4	staminamax_v	4	damage_fire_resist	4	state_stun_resisttime	3																				
异神盔	紫装PVP_指段异神盔	4	1	2	9	487	7	\image\item\equip\helm\m_kui_207_s.spr	\image\item\equip\helm\m_kui_207.spr	18			3	10000	1			2	0	equip	14		damage_series_resist	31	35	-1	-1	-1	-1																																																																5	69	8	0									4	lifereplenish_v	20	20					8	lifemax_p	5	5					10	lifemax_v	80	80					12	state_weak_resisttime	160	160																					lifemax_v	5	manamax_v	5	staminamax_v	5	damage_fire_resist	5	state_stun_resisttime	3																				
吞龙盔	紫装PVP_指段吞龙盔	4	1	2	9	488	8	\image\item\equip\helm\m_kui_208_s.spr	\image\item\equip\helm\m_kui_208.spr	18			3	18000	1			2	0	equip	14		damage_series_resist	36	40	-1	-1	-1	-1																																																																5	79	8	0									4	lifereplenish_v	22	22					8	lifemax_p	5	5					10	lifemax_v	90	90					12	state_weak_resisttime	170	170																					lifemax_v	6	manamax_v	5	staminamax_v	5	damage_fire_resist	6	state_stun_resisttime	4																				
羽翎盔	紫装PVP_指段羽翎盔	4	1	2	9	489	9	\image\item\equip\helm\m_kui_209_s.spr	\image\item\equip\helm\m_kui_209.spr	18			3	30000	1			2	0	equip	15		damage_series_resist	41	45	-1	-1	-1	-1																																																																5	89	8	0									4	lifereplenish_v	24	24					8	lifemax_p	6	6					10	lifemax_v	100	100					12	state_weak_resisttime	180	180					14	state_weak_resistrate	120	120													lifemax_v	6	manamax_v	6	staminamax_v	6	damage_fire_resist	6	state_stun_resisttime	5																				
掩日盔	紫装PVP_指段掩日盔	4	1	2	9	490	10	\image\item\equip\helm\m_kui_210_s.spr	\image\item\equip\helm\m_kui_210.spr	18			3	50000	1		0	2	0	equip	15		damage_series_resist	46	50	-1	-1	-1	-1																																																																5	99	8	0									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_weak_resisttime	200	200					14	state_weak_resistrate	150	150					16	damage_poison_resist	175	175					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_fire_resist	7	state_stun_resisttime	5			15	damage_poison_resist	80	80														
轻纱玉带	紫装PVP_指段轻纱玉带	4	1	2	9	491	1	\image\item\equip\helm\f_kui_601_s.spr	\image\item\equip\helm\f_kui_601.spr	19			3	100	1			2	0	equip		11	damage_series_resist	1	5	-1	-1	-1	-1																																																																5	9	8	1									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	1	staminamax_v	1																								
绿蝶玉带	紫装PVP_指段绿蝶玉带	4	1	2	9	492	2	\image\item\equip\helm\f_kui_602_s.spr	\image\item\equip\helm\f_kui_602.spr	19			3	300	1			2	0	equip		11	damage_series_resist	6	10	-1	-1	-1	-1																																																																5	19	8	1									4	lifereplenish_v	20	20																																													lifemax_v	2	manamax_v	2	staminamax_v	2																								
翡翠簪	紫装PVP_指段翡翠簪	4	1	2	9	493	3	\image\item\equip\helm\f_kui_603_s.spr	\image\item\equip\helm\f_kui_603.spr	19			3	700	1			2	0	equip		12	damage_series_resist	11	15	-1	-1	-1	-1																																																																5	29	8	1									4	lifereplenish_v	20	20																																													lifemax_v	3	manamax_v	2	staminamax_v	2	damage_fire_resist	1																						
天风簪	紫装PVP_指段天风簪	4	1	2	9	494	4	\image\item\equip\helm\f_kui_604_s.spr	\image\item\equip\helm\f_kui_604.spr	19			3	2000	1			2	0	equip		12	damage_series_resist	16	20	-1	-1	-1	-1																																																																5	39	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	3	manamax_v	3	staminamax_v	3	damage_fire_resist	2	state_stun_resisttime	2																				
云梦簪	紫装PVP_指段云梦簪	4	1	2	9	495	5	\image\item\equip\helm\f_kui_605_s.spr	\image\item\equip\helm\f_kui_605.spr	19			3	3000	1			2	0	equip		13	damage_series_resist	21	25	-1	-1	-1	-1																																																																5	49	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	4	manamax_v	3	staminamax_v	3	damage_fire_resist	3	state_stun_resisttime	2																				
戏水簪	紫装PVP_指段戏水簪	4	1	2	9	496	6	\image\item\equip\helm\f_kui_606_s.spr	\image\item\equip\helm\f_kui_606.spr	19			3	6000	1			2	0	equip		13	damage_series_resist	26	30	-1	-1	-1	-1																																																																5	59	8	1									4	lifereplenish_v	20	20					8	lifemax_p	5	5																																					lifemax_v	5	manamax_v	4	staminamax_v	4	damage_fire_resist	4	state_stun_resisttime	3																				
