Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
逐鹿之黄龙缠腰	争夺套装_火系黄金女腰带_vn	7	1	4	8	492	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			3	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	damage_all_resist	85	85					16	state_slowall_resistrate	220	220					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_土系白银男腰带_vn	6	1	4	8	493	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			2	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	damage_all_resist	70	70					16	state_slowall_resistrate	200	200					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_土系白银女腰带_vn	6	1	4	8	494	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			2	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	damage_all_resist	70	70					16	state_slowall_resistrate	200	200					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_土系黄金男腰带_vn	7	1	4	8	495	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			2	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	damage_all_resist	85	85					16	state_slowall_resistrate	220	220					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_土系黄金女腰带_vn	7	1	4	8	496	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			2	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	damage_all_resist	85	85					16	state_slowall_resistrate	220	220					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_金系白银男腰带2_vn	6	1	4	8	497	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			4	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	9	state_slowall_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_金系白银女腰带2_vn	6	1	4	8	498	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			4	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	9	state_slowall_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_金系黄金男腰带2_vn	7	1	4	8	499	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			4	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_金系黄金女腰带2_vn	7	1	4	8	500	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			4	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_木系白银男腰带2_vn	6	1	4	8	501	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			1	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	state_burn_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_木系白银女腰带2_vn	6	1	4	8	502	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			1	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	state_burn_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_木系黄金男腰带2_vn	7	1	4	8	503	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			1	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_木系黄金女腰带2_vn	7	1	4	8	504	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			1	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_水系白银男腰带2_vn	6	1	4	8	505	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			5	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_水系白银女腰带2_vn	6	1	4	8	506	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			5	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_水系黄金男腰带2_vn	7	1	4	8	507	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			5	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_水系黄金女腰带2_vn	7	1	4	8	508	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			5	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_火系白银男腰带2_vn	6	1	4	8	509	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			3	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_火系白银女腰带2_vn	6	1	4	8	510	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			3	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_火系黄金男腰带2_vn	7	1	4	8	511	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			3	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_火系黄金女腰带2_vn	7	1	4	8	512	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			3	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_土系白银男腰带2_vn	6	1	4	8	513	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			2	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_土系白银女腰带2_vn	6	1	4	8	514	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			2	120000	48000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	10	10					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	damage_cold_resist	175	175					16	state_slowall_resistrate	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8																							604800	8
逐鹿之黄龙缠腰	争夺套装_土系黄金男腰带2_vn	7	1	4	8	515	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			2	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10																							604800	16
逐鹿之黄龙缠腰	争夺套装_土系黄金女腰带2_vn	7	1	4	8	516	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			2	160000	143000000	70000	1	4	1	suite			damage_series_resist	51	55	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifemax_p	15	15					10	lifemax_v	200	200					12	state_slowall_resisttime	240	240					14	damage_cold_resist	240	240					16	state_slowall_resistrate	200	200					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10																							604800	16
逐鹿之灵均腾龙束腰	争夺套装_金系白银男腰带_忠魂	6	1	4	8	517	10	4	\image\item\equip\belt\m_zhonghun_nan_s.spr	\image\item\equip\belt\m_zhonghun_nan.spr	28			4	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	9	state_slowall_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之灵均飞凤玉带	争夺套装_金系白银女腰带_忠魂	6	1	4	8	518	10	4	\image\item\equip\belt\m_zhonghun_nv_s.spr	\image\item\equip\belt\m_zhonghun_nv.spr	28			4	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	9	state_slowall_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之天问炎帝束腰	争夺套装_金系黄金男腰带_忠魂	7	1	4	8	519	10	4	\image\item\equip\belt\m_tianwen_nan_s.spr	\image\item\equip\belt\m_tianwen_nan.spr	28			4	160000	151000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10							15	damage_all_resist	40	40														19
逐鹿之天问女娲玉带	争夺套装_金系黄金女腰带_忠魂	7	1	4	8	520	10	4	\image\item\equip\belt\m_tianwen_nv_s.spr	\image\item\equip\belt\m_tianwen_nv.spr	28			4	160000	151000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10							15	damage_all_resist	40	40														19
逐鹿之灵均腾龙束腰	争夺套装_木系白银男腰带_忠魂	6	1	4	8	521	10	4	\image\item\equip\belt\m_zhonghun_nan_s.spr	\image\item\equip\belt\m_zhonghun_nan.spr	28			1	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	state_burn_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之灵均飞凤玉带	争夺套装_木系白银女腰带_忠魂	6	1	4	8	522	10	4	\image\item\equip\belt\m_zhonghun_nv_s.spr	\image\item\equip\belt\m_zhonghun_nv.spr	28			1	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	state_burn_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之天问炎帝束腰	争夺套装_木系黄金男腰带_忠魂	7	1	4	8	523	10	4	\image\item\equip\belt\m_tianwen_nan_s.spr	\image\item\equip\belt\m_tianwen_nan.spr	28			1	160000	151000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10							15	damage_all_resist	40	40														19
逐鹿之天问女娲玉带	争夺套装_木系黄金女腰带_忠魂	7	1	4	8	524	10	4	\image\item\equip\belt\m_tianwen_nv_s.spr	\image\item\equip\belt\m_tianwen_nv.spr	28			1	160000	151000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10							15	damage_all_resist	40	40														19
逐鹿之灵均腾龙束腰	争夺套装_水系白银男腰带_忠魂	6	1	4	8	525	10	4	\image\item\equip\belt\m_zhonghun_nan_s.spr	\image\item\equip\belt\m_zhonghun_nan.spr	28			5	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之灵均飞凤玉带	争夺套装_水系白银女腰带_忠魂	6	1	4	8	526	10	4	\image\item\equip\belt\m_zhonghun_nv_s.spr	\image\item\equip\belt\m_zhonghun_nv.spr	28			5	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之天问炎帝束腰	争夺套装_水系黄金男腰带_忠魂	7	1	4	8	527	10	4	\image\item\equip\belt\m_tianwen_nan_s.spr	\image\item\equip\belt\m_tianwen_nan.spr	28			5	160000	151000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10							15	damage_all_resist	40	40														19
逐鹿之天问女娲玉带	争夺套装_水系黄金女腰带_忠魂	7	1	4	8	528	10	4	\image\item\equip\belt\m_tianwen_nv_s.spr	\image\item\equip\belt\m_tianwen_nv.spr	28			5	160000	151000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10							15	damage_all_resist	40	40														19
逐鹿之灵均腾龙束腰	争夺套装_火系白银男腰带_忠魂	6	1	4	8	529	10	4	\image\item\equip\belt\m_zhonghun_nan_s.spr	\image\item\equip\belt\m_zhonghun_nan.spr	28			3	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	8							15	damage_all_resist	32	32														9
逐鹿之灵均飞凤玉带	争夺套装_火系白银女腰带_忠魂	6	1	4	8	530	10	4	\image\item\equip\belt\m_zhonghun_nv_s.spr	\image\item\equip\belt\m_zhonghun_nv.spr	28			3	120000	53000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	3	3			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	8							15	damage_all_resist	32	32														9
